Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointWeightLast20,HomeTeamGoalScoredWeightLast20,HomeTeamGoalConcededWeightLast20,HomeTeamShotTargetWeightLast20,HomeTeamRedWeightLast20,AwayTeamPointWeightLast20,AwayTeamGoalScoredWeightLast20,AwayTeamGoalConcededWeightLast20,AwayTeamShotTargetWeightLast20,AwayTeamRedWeightLast20,FTR_Prediction
2023-05-20,Tottenham,Brentford,1,3,A,8,4,0,0,27,32,36,88,2,33,29,18,85,1,0.121161282848188,0.1636030189504404,0.4224513362923566,0.7020208684709132,6.400081920000003e-05,0.7466448117873038,0.5370447177415604,0.0400824659872841,1.5134899833768771,2.048000000000001e-08,A
2023-05-20,Bournemouth,Man United,0,1,A,4,5,0,0,23,19,35,72,0,37,28,21,112,1,0.0017027200825425,0.0016804948565557,0.5379958432665909,0.5833802667505222,0.0,0.7458140395379413,0.3384002572268549,0.0106503250054217,1.480106996199892,6.400000000000002e-05,D
2023-05-20,Fulham,Crystal Palace,2,2,D,4,5,0,0,29,25,23,65,0,21,20,25,68,1,0.7441105925900129,0.4560288814546498,0.2099208898574024,0.5059026449228261,0.0,0.0096793630547954,0.0083968066202055,0.8487174522505003,1.0426752865931364,5.120000000000002e-07,A
2023-05-20,Liverpool,Aston Villa,1,1,D,5,3,0,0,37,37,23,97,0,39,31,19,77,0,0.0091740215295921,0.2007767272184401,0.7248001861982619,1.3128393135552463,0.0,0.6688093951859413,0.4583354061042693,0.0495233032260786,1.009485918913629,0.0,H
2023-05-20,Wolves,Everton,1,1,D,5,4,0,0,27,20,27,67,2,18,20,37,84,2,0.0651548686131134,0.0490906921298034,0.244880442177901,0.7557054604816942,6.400409600000003e-05,0.200998568762173,0.2483330343260651,0.3793353822430351,0.3966366077181284,8.257536000000005e-10,H
2023-05-20,Nottingham,Arsenal,1,0,H,2,3,0,0,21,25,34,64,0,38,43,28,100,0,0.3465733161001,0.2579339518127322,0.20175241830929,1.0887271312992188,0.0,0.3443679995897054,0.1044401967158788,0.0181378101336132,1.04717677138314,0.0,A
2023-05-21,West Ham,Leeds,3,1,H,9,3,0,0,23,25,32,70,0,15,23,42,79,1,0.0451918465599012,0.0835943682644902,0.4884117712268375,1.118875292486326,0.0,0.2083278462989212,0.4406428526592079,0.4823815759946003,1.4074357821791432,1.0485760000000012e-14,H
2023-05-21,Brighton,Southampton,3,1,H,8,1,0,0,34,41,29,131,0,12,17,36,70,0,0.1466325324832702,0.5875954372527104,0.8432778873418967,1.4008825129825155,0.0,0.0240400425025536,0.2160773244719202,0.4506906148100846,0.6501201415475142,0.0,H
2023-05-21,Man City,Chelsea,1,0,H,2,6,0,0,50,49,16,113,0,19,17,24,84,1,0.3258069759999922,0.2554070507162226,0.2192799754237247,0.7402942298923625,0.0,0.2051971729000077,0.209612972038994,0.2560164143597565,0.5688974898496117,0.008,H
2023-05-22,Newcastle,Leicester,0,0,D,4,1,0,0,36,35,21,105,1,13,24,39,78,2,0.2659859195075809,0.0083852921053013,0.0004153398479919,1.0923489851752737,1.2800000000000005e-05,0.0027520205012336,0.2047361278430675,0.4599458097812262,0.6532871495936796,1.0321920000000007e-07,H
2023-05-24,Brighton,Man City,1,1,D,7,4,0,0,37,42,26,134,0,52,49,15,112,0,0.7331626624163828,0.9379771862635828,0.2163894367094938,2.004412564912661,0.0,0.6290348799999922,0.2770352535811234,0.0963998771186237,0.7014711494618331,0.0,A
2023-05-25,Man United,Chelsea,4,1,H,9,5,0,0,37,28,21,111,1,18,16,24,88,1,0.7290701976897377,0.692001286134285,0.0532516250271088,1.4005349809995122,0.00032,0.0259858645000388,0.04806486019497,0.2800820717987928,0.8444874492481216,0.04,H
2023-05-28,Arsenal,Wolves,5,0,H,8,0,0,0,37,43,29,99,0,28,21,27,69,2,0.7218399979485267,0.5222009835793942,0.0906890506680769,1.2358838569157315,0.0,0.3257743430655777,0.2454534606490278,0.2244022108895156,0.7785273024085231,0.00032002048,H
2023-05-28,Aston Villa,Brighton,2,1,H,5,4,0,0,37,30,20,76,0,35,39,26,133,0,0.3440469759297166,0.2916770305213569,0.2476165161304038,1.0474295945681753,0.0,0.6658133120819241,0.6898859313179238,0.0819471835474795,2.0220628245633776,0.0,A
2023-05-28,Brentford,Man City,1,0,H,4,3,0,0,33,30,19,83,1,50,49,16,113,0,0.7332240589365498,0.6852235887078331,0.2004123299364313,1.5674499168844278,1.0240000000000007e-07,0.1451743999999712,0.3851762679056276,0.4819993855931292,0.507355747309207,0.0,A
2023-05-28,Chelsea,Newcastle,1,1,D,5,4,0,0,18,17,27,91,1,36,35,21,104,1,0.1299293225001943,0.2403243009748605,0.4004103589940062,2.22243724624066,0.2,0.3299295975379147,0.0419264605265068,0.0020766992399597,0.4617449258764102,6.400000000000002e-05,A
2023-05-28,Crystal Palace,Nottingham,1,1,D,4,4,0,0,22,22,23,69,1,23,25,33,61,0,0.0483968152739879,0.0419840331010487,0.2435872612525225,1.2133764329657335,2.5600000000000013e-06,0.7328665805005312,0.2896697590636715,0.0087620915464503,0.4436356564961146,0.0,H
2023-05-28,Everton,Bournemouth,1,0,H,6,2,0,0,18,20,37,87,2,23,19,34,74,0,0.0049928438108756,0.2416651716303362,0.8966769112151858,0.9831830385906838,4.128768000000002e-09,0.0085136004127129,0.0084024742827786,0.6899792163329646,0.9169013337526528,0.0,H
2023-05-28,Leeds,Tottenham,1,4,A,2,7,0,0,14,22,43,76,1,27,33,37,94,2,0.041639231494606,0.2032142632960498,0.4119078799730331,1.0371789108957468,5.2428800000000056e-14,0.6058064142409402,0.8180150947522125,0.1122566814618144,1.5101043423546496,0.000320004096,A
2023-05-28,Leicester,West Ham,2,1,H,4,3,0,0,14,23,37,77,2,26,28,31,74,0,0.0137601025061788,0.0236806392153374,0.299729048906131,1.2664357479684087,5.160960000000002e-07,0.2259592327995379,0.4179718413224824,0.4420588561341979,0.5943764624317246,0.0,A
2023-05-28,Man United,Fulham,2,1,H,8,3,0,0,37,29,22,114,1,27,25,24,67,0,0.6453509884487193,0.4600064306714667,0.2662581251355548,1.0026749049976549,0.0016,0.7205529629500743,0.2801444072732701,0.0496044492870333,0.5295132246141725,0.0,H
2023-05-28,Southampton,Liverpool,4,4,D,10,8,0,0,12,17,37,68,0,38,37,21,96,0,0.120200212512768,0.0803866223596116,0.2534530740504547,0.250600707737581,0.0,0.0458701076479711,0.003883636092211,0.6240009309913194,0.5641965677762839,0.0,A
