Combo,Accuracy
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'RedLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20')",68.94197952218431
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'PointH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'RedLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",68.94197952218431
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",68.94197952218431
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalConcededLast20')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'RedLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'RedLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.28327645051195
"('PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.28327645051195
"('PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'ShotTargetH2HLast10', 'RedH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedLast20', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'PointLast20', 'RedH2HLast10')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.6245733788396
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.6245733788396
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",69.6245733788396
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'RedH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('GoalScoredLast20', 'PointH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedLast20')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'ShotTargetH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('GoalScoredLast20', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'PointH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'GoalScoredH2HLast10', 'RedH2HLast10', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'RedLast20', 'GoalConcededLast20')",69.96587030716724
"('ShotTargetLast20', 'GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('ShotTargetLast20', 'PointLast20', 'RedH2HLast10', 'GoalConcededH2HLast10')",69.96587030716724
"('GoalScoredLast20', 'PointLast20', 'PointH2HLast10', 'GoalScoredH2HLast10', 'RedLast20', 'GoalConcededLast20', 'GoalConcededH2HLast10')",69.96587030716724
"('GoalScoredLast20', 'PointH2HLast10', 'ShotTargetH2HLast10', 'RedLast20', 'GoalConcededH2HLast10')",69.96587030716724
