Date,HomeTeam,AwayTeam,FTR,HomeTeamShotTargetLast20,HomeTeamRatingLast20,AwayTeamShotTargetLast20,AwayTeamRatingLast20,HomeTeamWin%H2HLast10,AwayTeamWin%H2HLast10
2021-04-05,Everton,Crystal Palace,D,74,16.4,55,13.9,50,0
2021-04-05,Wolves,West Ham,A,79,11.7,86,19.1,42.85714286,42.85714286
2021-04-09,Fulham,Wolves,A,75,10.5,79,10.5,22.22222222,44.44444444
2021-04-10,Man City,Leeds,A,124,30.1,103,16.5,28.57142857,42.85714286
2021-04-10,Liverpool,Aston Villa,H,96,14.3,92,14.3,60,30
2021-04-10,Crystal Palace,Chelsea,A,58,14.2,107,18.7,30,70
2021-04-11,Burnley,Newcastle,A,70,13.6,76,8.3,28.57142857,28.57142857
2021-04-11,West Ham,Leicester,H,90,20.2,93,19.8,20,50
2021-04-11,Tottenham,Man United,A,81,16.5,118,22.7,50,50
2021-04-11,Sheffield United,Arsenal,A,53,7.4,85,16.3,40,40
2021-04-12,West Brom,Southampton,H,54,10.1,76,9,20,60
2021-04-12,Brighton,Everton,D,83,13.8,74,15.7,16.66666667,66.66666667
2021-04-16,Everton,Tottenham,D,67,15.1,81,15.1,10,50
2021-04-17,Newcastle,West Ham,H,74,10.1,88,21.6,70,30
2021-04-17,Wolves,Sheffield United,H,79,12.6,54,7.1,50,0
2021-04-18,Arsenal,Fulham,D,88,18,73,9.5,60,10
2021-04-18,Man United,Burnley,H,123,23.5,72,11.6,60,10
2021-04-19,Leeds,Liverpool,D,102,18,100,16,22.22222222,55.55555556
2021-04-20,Chelsea,Brighton,D,106,20.3,82,13.5,80,0
2021-04-21,Tottenham,Southampton,H,78,14.7,77,7.9,70,20
2021-04-21,Aston Villa,Man City,A,95,13.1,124,27.6,10,80
2021-04-22,Leicester,West Brom,H,94,18,56,12.7,55.55555556,22.22222222
2021-04-23,Arsenal,Everton,A,87,17.4,68,14.6,70,20
2021-04-24,Liverpool,Newcastle,D,101,15.5,78,12.8,40,20
2021-04-24,West Ham,Chelsea,A,86,19.7,107,19.5,30,40
2021-04-24,Sheffield United,Brighton,H,56,6.1,80,13.6,50,0
2021-04-25,Wolves,Burnley,A,77,14.7,71,10.9,60,20
2021-04-25,Leeds,Man United,D,100,17.7,124,24.6,11.11111111,55.55555556
2021-04-25,Aston Villa,West Brom,D,91,11.4,54,11.6,30,20
2021-04-26,Leicester,Crystal Palace,H,95,19,53,12.5,40,40
2021-04-30,Southampton,Leicester,D,76,7.1,98,20.5,20,50
2021-05-01,Crystal Palace,Man City,A,50,11.7,122,27.6,10,70
2021-05-01,Brighton,Leeds,H,80,12.2,93,16.9,100,0
2021-05-01,Chelsea,Fulham,H,110,21.1,70,9.6,60,0
2021-05-01,Everton,Aston Villa,A,65,15.9,92,11.5,60,20
2021-05-02,Newcastle,Arsenal,A,77,12.6,86,15.8,10,90
2021-05-02,Tottenham,Sheffield United,H,79,16.6,53,8.8,50,25
2021-05-03,West Brom,Wolves,D,57,11.9,75,13.5,60,20
2021-05-03,Burnley,West Ham,A,74,12.2,86,17.8,30,60
2021-05-07,Leicester,Newcastle,A,103,19.5,76,12,80,20
2021-05-08,Leeds,Tottenham,H,92,15.5,87,18.2,33.33333333,55.55555556
2021-05-08,Sheffield United,Crystal Palace,A,51,7.8,52,10.3,66.66666667,33.33333333
2021-05-08,Man City,Chelsea,A,119,28.2,108,22.2,60,30
2021-05-08,Liverpool,Southampton,H,99,15.2,76,7.3,50,20
2021-05-09,Wolves,Brighton,H,82,13.3,80,14.2,0,33.33333333
2021-05-09,Aston Villa,Man United,A,87,12.9,114,23.2,0,80
2021-05-09,West Ham,Everton,A,90,19.2,62,14.4,40,30
2021-05-09,Arsenal,West Brom,H,89,17.1,60,11.8,70,20
2021-05-10,Fulham,Burnley,A,69,8.7,71,11.6,50,0
2021-05-11,Man United,Leicester,A,117,24.3,110,17.7,60,0
2021-05-11,Southampton,Crystal Palace,H,79,6.8,57,12.6,50,40
2021-05-12,Chelsea,Arsenal,A,110,23.5,89,18.6,50,20
2021-05-13,Aston Villa,Everton,D,90,12.2,63,15.7,30,60
2021-05-13,Man United,Liverpool,A,115,22.1,97,16.7,40,10
2021-05-14,Newcastle,Man City,A,80,13.8,117,25.2,0,80
2021-05-15,Burnley,Leeds,A,73,12.9,95,16.9,0,100
2021-05-15,Southampton,Fulham,H,83,9,71,7.8,20,30
2021-05-15,Brighton,West Ham,D,79,12.9,86,17.4,50,0
2021-05-16,Crystal Palace,Aston Villa,H,55,11.3,87,11.6,50,30
2021-05-16,Tottenham,Wolves,H,87,16.8,82,15.4,50,20
2021-05-16,West Brom,Liverpool,A,58,11.1,103,18.6,0,30
2021-05-16,Everton,Sheffield United,A,65,15.5,49,7.2,50,25
2021-05-18,Man United,Fulham,D,109,20,70,7,80,0
2021-05-18,Southampton,Leeds,A,87,11.5,95,18.5,33.33333333,44.44444444
2021-05-18,Brighton,Man City,H,79,12.7,117,25.8,0,100
2021-05-18,Chelsea,Leicester,H,110,21.6,110,18.9,40,20
2021-05-19,Everton,Wolves,H,69,13.8,80,14.1,40,10
2021-05-19,Newcastle,Sheffield United,H,83,13.2,49,9.3,50,50
2021-05-19,Tottenham,Aston Villa,A,93,18.1,88,11,90,10
2021-05-19,Crystal Palace,Arsenal,A,62,13.3,88,19.6,10,40
2021-05-19,Burnley,Liverpool,A,77,12.3,105,20.1,20,70
2021-05-19,West Brom,West Ham,A,60,9.9,86,16.5,20,40
2021-05-23,Arsenal,Brighton,H,79,21.1,81,14.5,50,50
2021-05-23,Aston Villa,Chelsea,H,87,12.3,114,22.6,10,80
2021-05-23,Fulham,Newcastle,A,72,7.2,85,14.8,50,30
2021-05-23,Leeds,West Brom,H,97,19.9,61,9.3,66.66666667,0
2021-05-23,Leicester,Tottenham,A,110,17.2,91,16.8,40,40
2021-05-23,Liverpool,Crystal Palace,H,107,21.8,64,12,70,30
2021-05-23,Man City,Everton,H,115,23.1,70,15.8,50,10
2021-05-23,Sheffield United,Burnley,H,48,8.7,79,10.6,50,50
2021-05-23,West Ham,Southampton,H,90,17.8,87,10.5,40,40
2021-05-23,Wolves,Man United,A,79,13,108,19.1,10,60
2021-08-13,Brentford,Arsenal,H,0,0,80,22.1,0,0
2021-08-14,Man United,Leeds,H,108,20.3,104,21.5,50,10
2021-08-14,Burnley,Brighton,A,78,10,81,13.2,16.66666667,0
2021-08-14,Chelsea,Crystal Palace,H,115,20.8,66,10.8,70,30
2021-08-14,Everton,Southampton,H,71,14.1,89,9.8,50,30
2021-08-14,Leicester,Wolves,H,111,15.2,80,11.7,28.57142857,14.28571429
2021-08-14,Watford,Aston Villa,H,58,13.2,80,14.7,50,33.33333333
2021-08-14,Norwich,Liverpool,A,74,7.6,109,23.1,0,80
2021-08-15,Newcastle,West Ham,A,88,17.2,93,18.9,70,30
2021-08-15,Tottenham,Man City,H,90,18.1,117,23.7,40,40
2021-08-21,Liverpool,Burnley,H,111,24.5,76,8.3,70,20
2021-08-21,Aston Villa,Newcastle,H,78,13,90,15.5,20,40
2021-08-21,Crystal Palace,Brentford,D,67,9.8,3,3,0,0
2021-08-21,Leeds,Everton,D,105,19.6,74,16.1,30,40
2021-08-21,Man City,Norwich,H,114,21.3,74,6.6,60,20
2021-08-21,Brighton,Watford,H,87,14.8,60,15.6,40,20
2021-08-22,Southampton,Man United,D,87,9.1,111,21.6,10,50
2021-08-22,Wolves,Tottenham,A,77,10.7,91,19.9,20,50
2021-08-22,Arsenal,Chelsea,A,78,20.6,116,21.5,30,40
2021-08-23,West Ham,Leicester,H,96,20.2,110,16.8,30,40
2021-08-28,Man City,Arsenal,H,113,21.9,76,18.4,70,10
2021-08-28,Aston Villa,Brentford,D,78,15.1,6,4,0,0
2021-08-28,Brighton,Everton,A,85,16.5,76,15.5,14.28571429,57.14285714
2021-08-28,Newcastle,Southampton,D,86,14.6,85,9.4,30,40
2021-08-28,Norwich,Leicester,A,69,6.4,105,15.1,0,66.66666667
2021-08-28,West Ham,Crystal Palace,D,96,21.3,66,9.7,40,20
2021-08-28,Liverpool,Chelsea,D,113,25.6,116,23,40,20
2021-08-29,Burnley,Leeds,D,79,8,102,18.9,0,100
2021-08-29,Tottenham,Watford,H,93,21.2,59,14,60,10
2021-08-29,Wolves,Man United,A,83,9.4,111,20.6,10,60
2021-09-11,Crystal Palace,Tottenham,H,66,9.7,99,22.7,0,90
2021-09-11,Arsenal,Norwich,H,73,17.2,72,5.4,60,10
2021-09-11,Brentford,Brighton,A,8,4.7,83,15.1,0,0
2021-09-11,Leicester,Man City,A,100,16.7,117,22.8,30,60
2021-09-11,Man United,Newcastle,H,111,21.9,88,13.9,60,20
2021-09-11,Southampton,West Ham,D,90,9.7,98,20.6,30,50
2021-09-11,Watford,Wolves,A,59,13.1,85,8.4,66.66666667,33.33333333
2021-09-11,Chelsea,Aston Villa,H,111,21.4,75,14.7,70,20
2021-09-12,Leeds,Liverpool,A,97,18.3,115,24.7,20,50
2021-09-13,Everton,Burnley,H,78,17.2,82,7.6,40,50
2021-09-17,Newcastle,Leeds,D,86,13,94,16.8,60,30
2021-09-18,Wolves,Brentford,A,83,10.2,9,4.6,0,0
2021-09-18,Burnley,Arsenal,A,81,7.3,77,18.3,10,70
2021-09-18,Liverpool,Crystal Palace,H,123,25.8,67,11.5,80,20
2021-09-18,Man City,Southampton,D,120,23.4,88,9.9,80,10
2021-09-18,Norwich,Watford,A,70,5.2,58,11.6,33.33333333,66.66666667
2021-09-18,Aston Villa,Everton,H,80,13.5,82,18.8,30,50
2021-09-19,Brighton,Leicester,H,81,16.6,96,15.1,0,83.33333333
2021-09-19,West Ham,Man United,A,91,19.7,104,22.8,30,40
2021-09-19,Tottenham,Chelsea,A,94,20.7,113,22.7,30,40
2021-09-25,Chelsea,Man City,A,120,23.3,115,22.3,40,60
2021-09-25,Man United,Aston Villa,A,109,23.9,81,15.3,80,0
2021-09-25,Everton,Norwich,H,81,17.3,75,4.3,30,20
2021-09-25,Leeds,West Ham,A,98,16.1,94,17.9,50,37.5
2021-09-25,Leicester,Burnley,D,96,13.4,80,5.8,50,30
2021-09-25,Watford,Newcastle,D,63,13.8,89,12.5,50,25
2021-09-25,Brentford,Liverpool,D,12,7.2,130,27.1,0,0
2021-09-26,Southampton,Wolves,A,87,10.1,82,9.2,28.57142857,42.85714286
2021-09-26,Arsenal,Tottenham,H,77,20.2,93,18.9,30,30
2021-09-27,Crystal Palace,Brighton,D,66,10.7,84,18.5,33.33333333,16.66666667
2021-10-02,Man United,Everton,D,106,21.8,79,18.6,60,0
2021-10-02,Burnley,Norwich,D,80,6.6,72,4.1,100,0
2021-10-02,Chelsea,Southampton,H,115,21.6,92,9.2,70,10
2021-10-02,Leeds,Watford,H,96,14.9,65,13.4,0,0
2021-10-02,Wolves,Newcastle,H,81,11,91,12.6,10,20
2021-10-02,Brighton,Arsenal,D,79,18,79,21,40,60
2021-10-03,Crystal Palace,Leicester,D,66,10.5,95,13.1,30,50
2021-10-03,Tottenham,Aston Villa,H,93,17.2,80,17.2,80,20
2021-10-03,West Ham,Brentford,A,92,19.2,16,8.1,0,0
2021-10-03,Liverpool,Man City,D,132,25.9,112,22.9,50,20
2021-10-16,Watford,Liverpool,A,62,12.3,130,24.9,10,80
2021-10-16,Aston Villa,Wolves,A,79,15.7,79,13.1,40,20
2021-10-16,Leicester,Man United,H,93,12.5,105,20.7,10,50
2021-10-16,Man City,Burnley,H,112,22,83,6.4,70,10
2021-10-16,Norwich,Brighton,D,69,4.2,76,17.7,0,100
2021-10-16,Southampton,Leeds,H,89,8.3,93,16.1,30,50
2021-10-16,Brentford,Chelsea,A,22,10.4,121,22.2,0,0
2021-10-17,Everton,West Ham,A,80,18.1,93,17.5,40,40
2021-10-17,Newcastle,Tottenham,A,87,11.3,94,18.4,40,40
2021-10-18,Arsenal,Crystal Palace,D,80,20.6,68,10.7,40,10
2021-10-22,Arsenal,Aston Villa,H,82,19.4,83,14.6,70,30
2021-10-23,Chelsea,Norwich,H,116,23.8,64,5,80,0
2021-10-23,Crystal Palace,Newcastle,D,74,10.4,81,10.3,20,40
2021-10-23,Everton,Watford,A,79,16.4,61,11.1,50,20
2021-10-23,Leeds,Wolves,D,90,14.9,79,14.9,25,75
2021-10-23,Southampton,Burnley,D,93,10.5,82,6.2,40,40
2021-10-23,Brighton,Man City,A,73,17.2,115,22.6,16.66666667,83.33333333
2021-10-24,Brentford,Leicester,A,29,10.2,101,14.4,0,0
2021-10-24,West Ham,Tottenham,H,94,18.8,96,19.7,30,50
2021-10-24,Man United,Liverpool,A,107,18.7,130,25.6,30,20
2021-10-30,Leicester,Arsenal,A,103,16,88,20.9,30,60
2021-10-30,Burnley,Brentford,H,80,6,34,9.2,0,0
2021-10-30,Liverpool,Brighton,D,137,26.5,76,15.8,66.66666667,16.66666667
2021-10-30,Man City,Crystal Palace,A,119,23.9,75,10.8,80,0
2021-10-30,Newcastle,Chelsea,A,78,10,124,24.2,20,70
2021-10-30,Watford,Southampton,A,68,13,92,10.6,12.5,37.5
2021-10-30,Tottenham,Man United,A,95,17.9,110,16.8,50,50
2021-10-31,Norwich,Leeds,A,62,4.3,92,14.1,0,0
2021-10-31,Aston Villa,West Ham,A,81,13.1,93,20.4,20,40
2021-11-01,Wolves,Everton,H,82,15,82,15.1,0,50
2021-11-05,Southampton,Aston Villa,H,87,12.5,83,12.1,50,20
2021-11-06,Man United,Man City,A,108,17.9,116,21.5,40,30
2021-11-06,Brentford,Norwich,A,39,9,61,4.1,0,0
2021-11-06,Chelsea,Burnley,D,121,25.6,81,8.8,70,10
2021-11-06,Crystal Palace,Wolves,H,77,12.5,84,16.6,25,50
2021-11-06,Brighton,Newcastle,D,76,15.2,76,9.1,66.66666667,0
2021-11-07,Arsenal,Watford,H,90,21.9,69,11.8,70,20
2021-11-07,Everton,Tottenham,D,83,13.7,92,16.2,10,40
2021-11-07,Leeds,Leicester,D,94,15.9,107,14.6,50,37.5
2021-11-07,West Ham,Liverpool,H,102,21.4,137,25.2,20,70
2021-11-20,Leicester,Chelsea,A,100,14,117,24,20,40
2021-11-20,Aston Villa,Brighton,H,82,10.7,75,14.8,25,25
2021-11-20,Burnley,Crystal Palace,D,78,8.6,79,14.9,50,40
2021-11-20,Newcastle,Brentford,D,76,8.8,46,8,0,0
2021-11-20,Norwich,Southampton,H,63,6.4,86,14.8,33.33333333,44.44444444
2021-11-20,Watford,Man United,H,68,10.4,105,16.1,20,80
2021-11-20,Wolves,West Ham,H,81,15.6,100,23,37.5,50
2021-11-20,Liverpool,Arsenal,H,138,22.8,89,23.2,60,0
2021-11-21,Man City,Everton,H,111,22.8,78,13.4,60,10
2021-11-21,Tottenham,Leeds,H,89,15.7,95,15,50,40
2021-11-27,Arsenal,Newcastle,H,90,21.2,79,9,90,10
2021-11-27,Crystal Palace,Aston Villa,A,81,14.3,82,12.7,60,30
2021-11-27,Liverpool,Southampton,H,140,23.4,82,13.4,60,20
2021-11-27,Norwich,Wolves,D,60,9.2,81,17,33.33333333,33.33333333
2021-11-27,Brighton,Leeds,D,74,13.4,94,13.6,100,0
2021-11-28,Brentford,Everton,H,50,8.8,78,12,0,0
2021-11-28,Leicester,Watford,H,101,12.9,72,12.3,75,25
2021-11-28,Man City,West Ham,H,111,23.4,97,20.7,80,0
2021-11-28,Chelsea,Man United,D,116,25.4,101,14.2,20,40
2021-11-30,Newcastle,Norwich,D,79,7.6,58,9.3,40,30
2021-11-30,Leeds,Crystal Palace,H,96,12.9,83,13.7,50,50
2021-12-01,Southampton,Leicester,D,81,12.4,104,14.5,20,50
2021-12-01,Watford,Chelsea,A,75,10.9,112,23.8,11.11111111,66.66666667
2021-12-01,West Ham,Brighton,D,96,19.1,75,13.2,0,42.85714286
2021-12-01,Wolves,Burnley,D,80,17,82,9.2,50,33.33333333
2021-12-01,Aston Villa,Man City,A,82,14.6,116,24.7,10,80
2021-12-01,Everton,Liverpool,A,76,10.7,136,24.3,10,50
2021-12-02,Tottenham,Brentford,H,88,17,54,10.8,0,0
2021-12-02,Man United,Arsenal,H,96,13.7,91,22.3,30,30
2021-12-04,West Ham,Chelsea,H,96,18.1,112,24.9,30,40
2021-12-04,Newcastle,Burnley,H,72,7.8,79,9.2,37.5,25
2021-12-04,Southampton,Brighton,D,83,12.3,76,12.8,33.33333333,16.66666667
2021-12-04,Wolves,Liverpool,A,77,16.1,136,24.9,10,80
2021-12-04,Watford,Man City,A,75,9.8,116,25.3,0,80
2021-12-05,Leeds,Brentford,D,94,14.8,56,10.5,0,0
2021-12-05,Man United,Crystal Palace,H,97,15.1,82,12.1,50,20
2021-12-05,Tottenham,Norwich,H,91,18.7,62,9.8,50,20
2021-12-05,Aston Villa,Leicester,H,74,13.3,103,14.4,40,40
2021-12-06,Everton,Arsenal,H,77,9.4,94,20.3,30,60
2021-12-10,Brentford,Watford,H,59,10.2,76,8.5,0,0
2021-12-11,Man City,Wolves,H,126,26.6,76,15.3,60,30
2021-12-11,Arsenal,Southampton,H,94,18.4,84,12.3,40,20
2021-12-11,Chelsea,Leeds,H,113,22.5,97,14.3,40,20
2021-12-11,Liverpool,Aston Villa,H,132,25.8,73,14.9,70,20
2021-12-11,Norwich,Man United,A,59,8.8,96,16.8,20,80
2021-12-12,Burnley,West Ham,D,77,8.7,99,19.8,20,70
2021-12-12,Leicester,Newcastle,H,103,12.7,72,9.7,80,20
2021-12-12,Crystal Palace,Everton,H,80,11.5,79,11.2,0,50
2021-12-14,Norwich,Aston Villa,A,61,8.3,68,13.7,20,70
2021-12-14,Man City,Leeds,H,133,26.9,100,13,25,50
2021-12-15,Brighton,Wolves,A,76,12.6,67,13.6,25,25
2021-12-15,Crystal Palace,Southampton,D,78,12.9,84,11.1,30,60
2021-12-15,Arsenal,West Ham,H,94,19.5,98,18.7,60,10
2021-12-16,Chelsea,Everton,D,114,23.4,82,10.2,40,30
2021-12-16,Liverpool,Newcastle,H,131,26.2,74,9.1,40,20
2021-12-18,Leeds,Arsenal,A,96,11.5,95,20.6,30,50
2021-12-19,Newcastle,Man City,A,70,7.8,144,28.2,0,80
2021-12-19,Wolves,Chelsea,D,66,15.8,119,22.3,30,60
2021-12-19,Tottenham,Liverpool,D,95,19.8,131,26.9,10,60
2021-12-26,Man City,Leicester,H,145,28.5,99,14.8,60,30
2021-12-26,Norwich,Arsenal,A,59,7.4,105,21.7,10,60
2021-12-26,Tottenham,Crystal Palace,H,97,19.2,80,13.3,80,10
2021-12-26,West Ham,Southampton,A,99,17.1,82,11.1,50,30
2021-12-26,Aston Villa,Chelsea,A,72,15.3,115,21.2,20,70
2021-12-26,Brighton,Brentford,H,73,11.2,64,12.9,100,0
2021-12-27,Newcastle,Man United,D,66,7.2,94,18.2,20,60
2021-12-28,Crystal Palace,Norwich,H,72,11.7,59,6.9,37.5,12.5
2021-12-28,Southampton,Tottenham,D,81,12.9,92,20.1,20,70
2021-12-28,Watford,West Ham,A,72,7.7,101,15.2,44.44444444,33.33333333
2021-12-28,Leicester,Liverpool,H,98,13.4,131,25.3,30,70
2021-12-29,Chelsea,Brighton,D,113,22.3,75,12.9,66.66666667,0
2021-12-29,Brentford,Man City,A,70,11.5,150,29.5,0,0
2021-12-30,Man United,Burnley,H,97,17.7,71,8.6,70,10
2022-01-01,Arsenal,Man City,A,108,22.8,142,29.8,0,80
2022-01-01,Watford,Tottenham,A,75,6.7,100,19.7,10,60
2022-01-01,Crystal Palace,West Ham,A,72,14,98,16.6,20,40
2022-01-02,Brentford,Aston Villa,H,72,10.9,68,14.1,0,0
2022-01-02,Everton,Brighton,A,80,9.7,79,12.8,62.5,12.5
2022-01-02,Leeds,Burnley,H,92,10.2,71,8.1,66.66666667,0
2022-01-02,Chelsea,Liverpool,D,111,21.1,132,23,20,30
2022-01-03,Man United,Wolves,A,100,19.1,64,15.2,60,10
2022-01-11,Southampton,Brentford,H,80,13.1,76,12.5,0,0
2022-01-12,West Ham,Norwich,H,96,17.8,58,6.3,42.85714286,14.28571429
2022-01-14,Brighton,Crystal Palace,D,78,14.2,74,12.7,14.28571429,28.57142857
2022-01-15,Man City,Chelsea,H,140,30.5,111,20.2,60,40
2022-01-15,Newcastle,Watford,D,69,7.2,77,6.2,22.22222222,44.44444444
2022-01-15,Norwich,Everton,H,60,5.8,80,9,20,30
2022-01-15,Wolves,Southampton,H,67,17.4,81,14.9,50,25
2022-01-15,Aston Villa,Man United,D,69,12.5,96,17.5,10,70
2022-01-16,Liverpool,Brentford,H,133,21.6,80,11.9,0,0
2022-01-16,West Ham,Leeds,A,92,19.2,92,12,44.44444444,44.44444444
2022-01-18,Brighton,Chelsea,D,81,14.1,107,17.9,0,57.14285714
2022-01-19,Leicester,Tottenham,A,96,15.3,96,20.6,40,40
2022-01-19,Brentford,Man United,A,78,10.2,98,16.6,0,0
2022-01-21,Watford,Norwich,A,80,6.3,60,8.3,75,25
2022-01-22,Everton,Aston Villa,A,81,7.5,75,12.3,50,40
2022-01-22,Brentford,Wolves,A,83,9.6,68,18.7,100,0
2022-01-22,Leeds,Newcastle,A,88,14,66,7.6,30,50
2022-01-22,Man United,West Ham,H,95,18.1,90,17.4,50,30
2022-01-22,Southampton,Man City,D,88,14,142,30.8,10,70
2022-01-23,Arsenal,Burnley,D,105,20.9,68,7.2,70,10
2022-01-23,Crystal Palace,Liverpool,A,74,12.7,138,22.6,10,90
2022-01-23,Leicester,Brighton,D,97,13.9,75,13.5,71.42857143,14.28571429
2022-01-23,Chelsea,Tottenham,H,107,17.2,102,22.1,50,30
2022-02-05,Burnley,Watford,D,65,7.7,82,5.8,66.66666667,33.33333333
2022-02-08,Newcastle,Everton,H,66,9.8,79,6.8,20,60
2022-02-08,West Ham,Watford,H,87,15.8,80,5.8,40,40
2022-02-08,Burnley,Man United,D,63,8.1,94,19.4,10,70
2022-02-09,Man City,Brentford,H,137,29.2,82,8.2,100,0
2022-02-09,Norwich,Crystal Palace,D,62,10.8,77,11.4,11.11111111,44.44444444
2022-02-09,Tottenham,Southampton,A,101,20,88,13.5,70,10
2022-02-09,Aston Villa,Leeds,D,76,14,89,12.8,30,40
2022-02-10,Liverpool,Leicester,H,136,23.4,96,13.8,70,30
2022-02-10,Wolves,Arsenal,A,67,20.6,106,20,20,50
2022-02-12,Man United,Southampton,D,96,18.9,92,15.6,40,10
2022-02-12,Brentford,Crystal Palace,D,83,7.7,80,11.3,0,0
2022-02-12,Everton,Leeds,H,76,5.6,93,12.8,40,20
2022-02-12,Watford,Brighton,A,80,5.4,77,13.3,16.66666667,50
2022-02-12,Norwich,Man City,A,59,11,136,29.5,20,60
2022-02-13,Burnley,Liverpool,A,63,8.5,140,24.4,20,70
2022-02-13,Newcastle,Aston Villa,H,74,12.4,78,14,30,30
2022-02-13,Tottenham,Wolves,A,101,18.2,65,18.6,60,10
2022-02-13,Leicester,West Ham,D,92,12.4,87,17.3,40,40
2022-02-15,Man United,Brighton,H,97,18,80,14.9,66.66666667,33.33333333
2022-02-19,West Ham,Newcastle,D,86,16.8,71,14.3,30,70
2022-02-19,Arsenal,Brentford,H,105,21.4,82,7.4,0,100
2022-02-19,Aston Villa,Watford,A,74,12.4,79,4.6,28.57142857,57.14285714
2022-02-19,Brighton,Burnley,A,81,13.9,65,7.8,14.28571429,14.28571429
2022-02-19,Crystal Palace,Chelsea,A,79,11.1,110,18.2,20,80
2022-02-19,Liverpool,Norwich,H,135,25.2,61,10.2,90,0
2022-02-19,Southampton,Everton,H,93,15.1,78,7.9,30,50
2022-02-19,Man City,Tottenham,A,144,30.1,102,16.4,40,40
2022-02-20,Leeds,Man United,A,91,11.6,94,19.7,10,50
2022-02-20,Wolves,Leicester,H,66,20.2,93,12.2,12.5,37.5
2022-02-23,Burnley,Tottenham,H,66,10.1,99,17.9,10,70
2022-02-23,Watford,Crystal Palace,A,81,7.2,77,10,25,37.5
2022-02-23,Liverpool,Leeds,H,133,26,93,10.6,60,10
2022-02-24,Arsenal,Wolves,H,113,22.4,64,21.2,50,20
2022-02-25,Southampton,Norwich,H,102,17,57,9.3,40,40
2022-02-26,Leeds,Tottenham,A,86,9.5,100,16.4,30,60
2022-02-26,Brentford,Newcastle,A,80,6.9,71,14.6,0,0
2022-02-26,Crystal Palace,Burnley,D,79,12,67,12.4,40,50
2022-02-26,Man United,Watford,D,99,21,74,6.4,70,30
2022-02-26,Brighton,Aston Villa,A,77,12.2,69,11.6,20,40
2022-02-26,Everton,Man City,A,73,7,144,27.4,10,60
2022-02-27,West Ham,Wolves,H,82,16.1,66,19.5,44.44444444,44.44444444
2022-03-01,Burnley,Leicester,A,62,12.4,97,11.1,30,40
2022-03-05,Leicester,Leeds,H,102,12.8,84,8.5,33.33333333,44.44444444
2022-03-05,Aston Villa,Southampton,H,70,13.1,105,18.5,20,50
2022-03-05,Burnley,Chelsea,A,61,11.5,103,19.5,10,70
2022-03-05,Newcastle,Brighton,H,75,16.3,74,11.5,0,57.14285714
2022-03-05,Norwich,Brentford,A,56,8.5,75,5.8,100,0
2022-03-05,Wolves,Crystal Palace,A,64,17.5,79,11.9,40,40
2022-03-05,Liverpool,West Ham,H,142,26.8,81,17.5,70,20
2022-03-06,Watford,Arsenal,A,72,6.7,111,23.5,20,70
2022-03-06,Man City,Man United,H,149,27.8,96,20.7,40,40
2022-03-07,Tottenham,Everton,H,109,17.9,69,6.1,30,10
2022-03-10,Norwich,Chelsea,A,61,7.6,108,20.5,0,80
2022-03-10,Southampton,Newcastle,A,104,17.2,73,18.5,30,30
2022-03-10,Wolves,Watford,H,66,15.8,78,6.2,50,50
2022-03-10,Leeds,Aston Villa,A,84,7.5,76,15.3,40,20
2022-03-12,Brighton,Liverpool,A,76,10.1,143,27.6,14.28571429,57.14285714
2022-03-12,Brentford,Burnley,H,74,8.4,59,10.4,0,100
2022-03-12,Man United,Tottenham,H,92,18.7,112,19.4,50,50
2022-03-13,Chelsea,Newcastle,H,106,21.8,75,20,70,20
2022-03-13,Everton,Wolves,A,68,5.5,67,17.1,50,10
2022-03-13,Leeds,Norwich,H,85,6.5,61,6.8,100,0
2022-03-13,Southampton,Watford,A,104,15.4,76,5.5,44.44444444,11.11111111
2022-03-13,West Ham,Aston Villa,H,82,16,82,16.8,50,10
2022-03-13,Arsenal,Leicester,H,112,24.2,103,15,60,30
2022-03-14,Crystal Palace,Man City,D,81,13.7,153,28.4,10,70
2022-03-16,Brighton,Tottenham,A,76,9.5,107,17.6,28.57142857,57.14285714
2022-03-16,Arsenal,Liverpool,A,113,25.3,144,28.2,0,70
2022-03-17,Everton,Newcastle,H,66,4.9,76,19,50,30
2022-03-18,Wolves,Leeds,A,66,18.7,88,8.8,60,20
2022-03-19,Aston Villa,Arsenal,A,84,16,113,23,30,70
2022-03-20,Leicester,Brentford,H,101,13.4,73,10.6,100,0
2022-03-20,Tottenham,West Ham,H,110,18.8,82,17.1,40,40
2022-04-02,Liverpool,Watford,H,139,28.8,73,8,80,10
2022-04-02,Brighton,Norwich,D,71,8.2,64,6,50,0
2022-04-02,Burnley,Man City,A,56,9.5,143,26.6,10,80
2022-04-02,Chelsea,Brentford,A,108,22.5,74,9.9,100,0
2022-04-02,Leeds,Southampton,D,88,10.8,107,14.1,50,30
2022-04-02,Wolves,Aston Villa,H,70,17,81,14.2,30,30
2022-04-02,Man United,Leicester,D,94,20.4,100,15.3,50,20
2022-04-03,West Ham,Everton,H,74,15.9,67,7.3,40,40
2022-04-03,Tottenham,Newcastle,H,110,20.3,80,17.2,50,30
2022-04-04,Crystal Palace,Arsenal,H,79,13.6,110,24.1,10,40
2022-04-06,Burnley,Everton,H,55,8.5,67,7,50,40
2022-04-08,Newcastle,Wolves,H,80,16.2,73,18.4,20,20
