Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10,Home_Win_Prob,Draw_Prob,Away_Win_Prob
2019-11-23,Man City,Chelsea,2,1,H,4,2,0,0,46,59,19,138,1,40,42,25,123,0,14,12,10,53,3,14,10,12,32,1,0.6014394264280155,0.1996183606400793,0.19894221293190525
2019-11-24,Sheffield United,Man United,3,3,D,8,5,0,0,24,20,20,83,1,29,31,24,112,0,0,1,4,6,0,6,4,1,25,0,0.25958959046926244,0.3078486400895747,0.4325617694411628
2019-11-25,Aston Villa,Newcastle,2,0,H,8,5,0,0,12,22,39,83,3,26,18,27,70,3,5,6,11,36,0,20,11,6,63,1,0.3896446787529819,0.3076694319989277,0.3026858892480903
2019-11-30,Newcastle,Man City,2,2,D,3,9,0,0,26,18,28,69,3,46,56,20,132,1,1,4,30,23,1,28,30,4,81,0,0.09350055996154819,0.2031066498178496,0.7033927902206022
2019-11-30,Burnley,Crystal Palace,0,2,A,4,2,0,0,22,25,33,73,0,20,19,30,76,0,10,8,8,21,0,10,8,8,33,0,0.41764474071749996,0.2735290257489571,0.3088262335335428
2019-11-30,Chelsea,West Ham,0,1,A,6,4,0,0,39,41,25,119,0,27,31,34,103,2,16,11,8,54,1,10,8,11,27,0,0.5992595319376222,0.19771177122756786,0.20302869683481
2019-11-30,Liverpool,Brighton,2,1,H,7,5,1,0,56,48,14,125,1,25,24,28,63,4,9,10,1,25,0,0,1,10,5,0,0.8460677375887602,0.08713746711713347,0.06679479529410631
2019-11-30,Tottenham,Bournemouth,3,2,H,5,6,0,0,32,35,28,91,3,22,25,31,76,1,16,17,2,49,0,1,2,17,9,0,0.6028489786853208,0.2355600433048822,0.161590978009797
2019-11-30,Southampton,Watford,2,1,H,6,3,0,0,12,20,47,88,2,13,15,37,67,2,10,10,9,38,0,7,9,10,19,1,0.4399263704125131,0.3109330414416407,0.24914058814584622
2019-12-01,Norwich,Arsenal,2,2,D,8,7,0,0,16,20,41,77,0,31,31,28,84,1,5,10,24,40,0,23,24,10,96,0,0.25466594397383363,0.24765056467384966,0.49768349135231676
2019-12-01,Wolves,Sheffield United,1,1,D,3,4,0,0,26,26,27,83,2,25,23,22,87,1,0,0,0,0,0,0,0,0,0,0,0.3957255366241249,0.2803530810997153,0.3239213822761599
2019-12-01,Leicester,Everton,2,1,H,6,3,0,0,39,37,13,97,1,23,21,27,90,2,12,17,18,36,1,15,18,17,43,1,0.5895993770442052,0.2241292132025062,0.18627140975328857
2019-12-01,Man United,Aston Villa,2,2,D,6,3,0,0,29,32,25,113,0,15,24,38,89,3,28,24,5,66,0,1,5,24,34,1,0.6424973273119563,0.20914425109324256,0.14835842159480117
2019-12-03,Crystal Palace,Bournemouth,1,0,H,2,3,1,0,22,19,28,75,0,19,24,34,77,1,7,9,9,28,0,10,9,9,28,0,0.4225006853947441,0.26556194689879586,0.31193736770645997
2019-12-03,Burnley,Man City,1,4,A,2,8,0,0,22,25,31,76,0,44,57,22,135,1,6,10,24,29,0,18,24,10,68,1,0.12035022320852753,0.16557405790587482,0.7140757188855977
2019-12-04,Chelsea,Aston Villa,2,1,H,9,3,0,0,36,37,26,117,0,16,26,36,88,2,24,28,9,69,3,6,9,28,39,2,0.6366057609645996,0.2049108936813837,0.15848334535401662
2019-12-04,Leicester,Watford,2,0,H,6,1,0,0,41,38,13,96,1,10,13,39,64,2,15,12,5,33,0,6,5,12,22,1,0.7826620489290556,0.14875747213128895,0.06858047893965553
2019-12-04,Man United,Tottenham,2,1,H,7,5,0,0,27,32,26,109,0,35,38,29,95,3,13,8,12,34,0,16,12,8,47,0,0.4827820780517771,0.20801566949961187,0.3092022524486112
2019-12-04,Southampton,Norwich,2,1,H,5,3,0,0,14,22,48,90,2,14,19,41,79,0,11,13,10,45,1,11,10,13,31,1,0.3866620729099779,0.3520576934260388,0.2612802336639833
2019-12-04,Wolves,West Ham,2,0,H,7,3,0,0,27,27,27,79,2,29,31,33,104,1,7,5,6,36,0,7,6,5,39,0,0.40252788422785324,0.27531373505563816,0.3221583807165086
2019-12-04,Liverpool,Everton,5,2,H,5,4,0,0,56,46,14,125,2,23,21,27,87,2,20,16,4,59,0,5,4,16,25,1,0.7319436598276928,0.16940907433540467,0.09864726583690248
2019-12-05,Sheffield United,Newcastle,0,2,A,6,4,0,0,26,23,21,80,1,26,20,30,72,3,3,2,2,17,0,3,2,2,6,0,0.5710776330890467,0.212857382436738,0.21606498447421535
2019-12-05,Arsenal,Brighton,1,2,A,5,9,0,0,31,31,28,89,1,22,24,30,67,4,3,3,2,19,0,3,2,3,7,0,0.6277994590600696,0.16657825605761983,0.20562228488231044
2019-12-07,Everton,Chelsea,3,1,H,7,4,0,0,20,20,31,88,2,36,36,26,120,0,6,9,22,31,1,21,22,9,65,0,0.18246161888033988,0.3226399021964962,0.49489847892316385
2019-12-07,Bournemouth,Liverpool,0,3,A,0,9,0,0,19,23,33,73,1,58,50,15,126,2,4,7,19,22,0,16,19,7,37,0,0.13255794199842733,0.16770656359464675,0.699735494406926
2019-12-07,Tottenham,Burnley,5,0,H,7,1,0,0,32,36,29,92,3,22,24,31,75,0,17,17,7,60,0,5,7,17,37,0,0.5823497811005263,0.25701324554787874,0.16063697335159496
2019-12-07,Watford,Crystal Palace,0,0,D,3,0,0,0,10,13,40,64,2,25,19,25,75,1,8,6,7,21,1,11,7,6,22,0,0.26384782509143484,0.32729831648800234,0.4088538584205628
2019-12-07,Man City,Man United,1,2,A,5,7,0,0,44,55,22,135,1,27,32,26,108,0,17,15,11,46,0,11,11,15,31,2,0.6174615708599044,0.2162963699071624,0.16624205923293325
2019-12-08,Aston Villa,Leicester,1,4,A,2,8,0,0,16,26,36,90,2,41,39,13,97,1,15,17,12,61,2,12,12,17,48,3,0.22613246575487989,0.26872554422714456,0.5051419900179756
2019-12-08,Newcastle,Southampton,2,1,H,6,4,0,0,26,21,30,74,3,17,23,43,89,2,10,14,20,36,0,16,20,14,50,0,0.45382915987129313,0.305417232749055,0.24075360737965187
2019-12-08,Norwich,Sheffield United,1,2,A,4,3,0,0,14,20,42,78,0,23,20,23,81,1,0,0,0,0,0,0,0,0,0,0,0.2930013242312707,0.2617526634231726,0.4452460123455566
2019-12-08,Brighton,Wolves,2,2,D,4,5,0,0,25,25,28,73,4,30,27,24,79,2,3,1,0,1,0,0,0,1,7,0,0.44985821480692073,0.26914460062428913,0.28099718456879014
2019-12-09,West Ham,Arsenal,1,3,A,4,3,0,0,26,27,33,97,1,30,31,29,90,1,5,10,26,32,0,23,26,10,75,0,0.35444114013402817,0.27413755932410067,0.37142130054187106
2019-12-14,Liverpool,Watford,2,0,H,6,2,0,0,58,51,15,128,2,10,12,39,61,2,22,25,7,79,1,4,7,25,32,0,0.8686830269321109,0.0999309493838051,0.03138602368408394
2019-12-14,Burnley,Newcastle,1,0,H,4,0,0,0,21,24,36,75,0,26,21,30,74,3,6,7,7,17,0,6,7,7,20,0,0.4701844549519048,0.20795281590935422,0.32186272913874087
2019-12-14,Chelsea,Bournemouth,0,1,A,5,2,0,0,35,37,29,120,0,19,22,34,69,1,15,13,6,35,0,6,6,13,20,0,0.6735130372602587,0.19252497830594778,0.13396198443379348
2019-12-14,Leicester,Norwich,1,1,D,5,3,0,0,43,43,14,100,1,14,21,41,76,0,6,3,1,8,0,0,1,3,3,0,0.771190257771841,0.15245384065608159,0.0763559015720774
2019-12-14,Sheffield United,Aston Villa,2,0,H,3,0,0,0,26,22,22,81,1,16,27,39,91,2,1,2,5,12,0,4,5,2,16,0,0.4869207767469024,0.25353287534702007,0.2595463479060776
2019-12-14,Southampton,West Ham,0,1,A,2,4,0,0,16,23,44,89,2,25,27,35,96,1,14,13,14,52,1,14,14,13,34,2,0.32062913442666,0.3246169107667805,0.3547539548065595
2019-12-15,Man United,Everton,1,1,D,8,3,0,0,30,33,24,114,0,22,23,32,94,2,20,16,9,47,0,8,9,16,41,1,0.5607391316236865,0.24283047863416185,0.19643038974215166
2019-12-15,Wolves,Tottenham,1,2,A,5,5,0,0,30,28,25,79,2,32,40,29,97,3,8,11,19,47,1,17,19,11,86,0,0.3946061051727188,0.22133001579900333,0.38406387902827793
2019-12-15,Arsenal,Man City,0,3,A,1,7,0,0,32,33,29,90,1,41,53,23,135,1,10,13,18,34,0,16,18,13,53,0,0.1980335749794298,0.20365565217888468,0.5983107728416854
2019-12-16,Crystal Palace,Brighton,1,1,D,4,10,0,0,26,19,24,71,1,26,26,28,74,3,4,4,5,17,0,4,5,4,10,1,0.4659301871969627,0.22068816392134927,0.31338164888168796
2019-12-21,Everton,Arsenal,0,0,D,0,2,0,0,20,23,33,89,2,29,31,31,87,1,7,12,24,41,3,22,24,12,58,1,0.34533064798609137,0.3063056201136721,0.34836373190023656
2019-12-21,Aston Villa,Southampton,1,3,A,6,8,0,0,16,25,37,84,2,16,21,42,83,2,12,14,21,42,0,15,21,14,56,0,0.4771162919738127,0.29545700663774643,0.22742670138844098
2019-12-21,Bournemouth,Burnley,0,1,A,0,1,0,0,22,22,32,66,1,24,24,34,75,0,6,7,11,22,0,9,11,7,23,0,0.4302250899056913,0.27026561745221145,0.2995092926420973
2019-12-21,Brighton,Sheffield United,0,1,A,2,2,0,0,26,26,28,81,3,28,23,21,74,1,0,0,0,0,0,0,0,0,0,0,0.4446364328026276,0.27609318700345975,0.2792703801939127
2019-12-21,Newcastle,Crystal Palace,1,0,H,3,4,0,0,23,19,30,71,3,26,20,25,73,1,17,12,10,48,0,8,10,12,39,0,0.396153204488512,0.3234197478070794,0.2804270477044087
2019-12-21,Norwich,Wolves,1,2,A,7,4,0,0,15,22,41,76,0,30,29,25,81,2,4,4,3,25,1,1,3,4,15,0,0.3356304734971181,0.2179066907571771,0.4464628357457049
2019-12-21,Man City,Leicester,3,1,H,12,2,0,0,41,52,23,136,1,43,43,14,102,0,17,16,13,55,0,11,13,16,34,0,0.5274116653834541,0.21318428067082718,0.2594040539457188
2019-12-22,Watford,Man United,2,0,H,3,8,0,0,10,12,38,62,2,30,34,25,117,0,3,8,19,35,0,24,19,8,56,1,0.1013573301172544,0.2897065610611922,0.6089361088215534
2019-12-22,Tottenham,Chelsea,0,2,A,1,3,1,0,32,39,29,93,3,35,36,27,123,0,14,17,18,51,1,14,18,17,40,0,0.3503513799217749,0.30201818640498107,0.347630433673244
2019-12-26,Tottenham,Brighton,2,1,H,5,5,0,0,32,37,27,88,3,23,24,28,77,3,7,5,5,24,0,4,5,5,19,0,0.6122376241178911,0.20265090218581056,0.18511147369629835
2019-12-26,Aston Villa,Norwich,1,0,H,2,6,0,0,16,24,37,88,1,15,23,42,81,0,22,21,10,58,1,7,10,21,48,0,0.477491495629489,0.31228594533232673,0.2102225590381842
2019-12-26,Bournemouth,Arsenal,1,1,D,4,2,0,0,22,21,30,65,1,27,27,29,82,1,4,7,17,29,1,19,17,7,35,0,0.33611764985514303,0.2656195540112304,0.3982627961336265
2019-12-26,Chelsea,Southampton,0,2,A,3,3,0,0,35,36,27,117,0,18,22,41,85,2,23,22,11,55,0,5,11,22,36,1,0.6887473638736921,0.1895711249824385,0.12168151114386938
2019-12-26,Crystal Palace,West Ham,2,1,H,4,2,0,0,23,18,26,68,1,28,28,31,99,1,9,14,20,39,2,18,20,14,45,2,0.296399282129099,0.2927167842705261,0.410883933600375
2019-12-26,Everton,Burnley,1,0,H,5,0,0,0,21,23,32,86,2,27,25,32,76,0,12,11,9,66,2,15,9,11,39,2,0.4236244787891314,0.31626835846256557,0.260107162748303
2019-12-26,Sheffield United,Watford,1,1,D,4,2,0,0,28,23,21,70,1,13,14,36,65,1,7,2,0,16,0,1,0,2,11,1,0.5976756411697652,0.23657425417247108,0.16575010465776369
2019-12-26,Man United,Newcastle,4,1,H,10,2,0,0,29,32,25,120,0,26,20,27,70,3,17,18,10,55,0,11,10,18,37,0,0.6293604930293855,0.2054531775538544,0.16518632941676026
2019-12-26,Leicester,Liverpool,0,4,A,0,6,0,0,40,42,17,101,0,58,50,15,127,1,7,14,20,40,1,22,20,14,57,0,0.31535208695010875,0.18097014853888507,0.5036777645110062
2019-12-27,Wolves,Man City,3,2,H,8,3,0,1,33,30,24,81,2,41,52,23,142,1,11,13,18,44,0,17,18,13,76,1,0.1790047376978572,0.2258594838426786,0.5951357784594642
2019-12-28,Brighton,Bournemouth,2,0,H,6,2,0,0,20,22,29,79,2,20,20,30,67,1,1,3,4,8,0,4,4,3,11,0,0.47901279446733475,0.2809158250091753,0.24007138052348995
2019-12-28,Newcastle,Everton,1,2,A,5,9,0,0,25,20,30,67,3,23,23,31,88,2,4,7,20,45,3,25,20,7,52,0,0.3218351910612514,0.31229263242167027,0.3658721765170784
2019-12-28,Southampton,Crystal Palace,1,1,D,5,2,0,0,21,23,38,83,2,26,19,24,67,1,21,16,9,45,0,9,9,16,37,0,0.4182938403844441,0.30173010464629313,0.27997605496926276
2019-12-28,Watford,Aston Villa,3,0,H,6,2,1,0,14,14,35,60,1,18,25,37,90,1,7,6,6,23,0,4,6,6,18,1,0.31769228605452254,0.2976432551326865,0.38466445881279093
2019-12-28,Norwich,Tottenham,2,2,D,2,7,0,0,12,19,41,81,0,32,36,27,85,3,9,5,15,37,0,18,15,5,74,1,0.2681982236322828,0.21855303686201766,0.5132487395056994
2019-12-28,West Ham,Leicester,1,2,A,4,8,0,0,25,26,33,97,1,39,41,20,96,0,12,13,12,45,2,15,12,13,42,1,0.2683264048686321,0.2633578030327765,0.46831579209859153
2019-12-28,Burnley,Man United,0,2,A,1,5,0,0,27,24,30,70,0,31,34,24,123,0,6,4,13,20,0,18,13,4,63,2,0.17154141405698928,0.24112406692739097,0.5873345190156197
2019-12-29,Arsenal,Chelsea,1,2,A,2,4,0,0,27,26,28,80,1,35,35,27,117,0,6,8,19,33,4,21,19,8,59,1,0.23792606181750112,0.27792841212110764,0.4841455260613912
2019-12-29,Liverpool,Wolves,1,0,H,3,2,0,0,58,53,15,130,1,33,31,25,87,2,17,12,3,62,0,5,3,12,32,1,0.7720920158688992,0.12368698755118684,0.1042209965799139
2019-12-29,Man City,Sheffield United,2,0,H,4,0,0,0,38,52,25,138,2,29,24,19,72,1,4,1,0,14,0,1,0,1,16,0,0.7140715086548872,0.1737323294167977,0.11219616192831502
2020-01-01,Brighton,Chelsea,1,1,D,5,5,0,0,23,24,28,84,2,35,35,28,116,0,0,0,8,5,0,9,8,0,28,0,0.2668832560201074,0.3021818129622606,0.430934931017632
2020-01-01,Burnley,Aston Villa,1,2,A,1,6,0,0,24,23,32,67,0,18,25,36,90,1,6,7,9,26,0,6,9,7,29,0,0.3983433751413933,0.2480689506478538,0.35358767421075293
2020-01-01,Newcastle,Leicester,0,3,A,2,10,0,0,25,20,30,68,2,42,43,19,101,0,10,9,20,36,3,19,20,9,41,0,0.18850578173411361,0.25022252477677753,0.5612716934891089
2020-01-01,Southampton,Tottenham,1,0,H,3,5,0,0,22,24,38,87,2,30,36,29,90,3,5,11,23,39,1,23,23,11,50,1,0.3093398427231144,0.24585306092584167,0.444807096351044
2020-01-01,Watford,Wolves,2,1,H,3,4,1,0,16,15,33,63,2,30,29,25,83,2,3,2,2,8,0,3,2,2,3,0,0.3019881818763938,0.264065121255319,0.4339466968682872
2020-01-01,Man City,Everton,2,1,H,7,2,0,0,41,54,23,138,2,25,23,30,92,2,19,15,11,57,1,7,11,15,31,1,0.7437368939203155,0.16918682739575774,0.08707627868392674
2020-01-01,Norwich,Crystal Palace,1,1,D,4,3,0,0,13,21,40,81,0,27,18,22,65,1,6,7,11,39,1,12,11,7,41,0,0.3515780226936769,0.271796666306548,0.3766253109997751
2020-01-01,West Ham,Bournemouth,4,0,H,7,2,0,0,22,24,34,90,1,20,20,28,67,1,9,16,16,38,1,12,16,16,48,1,0.44464960584771895,0.2821329882351521,0.27321740591712895
2020-01-01,Arsenal,Man United,2,0,H,4,4,0,0,24,26,30,80,1,31,32,23,117,0,10,15,15,54,0,16,15,15,43,1,0.21647620741048518,0.2893600589198793,0.49416373366963556
2020-01-02,Liverpool,Sheffield United,2,0,H,7,2,0,0,58,51,14,121,1,29,23,19,67,1,7,6,1,15,0,1,1,6,7,0,0.7761540269521163,0.12466174032498359,0.09918423272290011
2020-01-10,Sheffield United,West Ham,1,0,H,3,2,0,0,28,22,20,66,1,22,25,32,91,1,4,4,2,14,0,4,2,4,14,0,0.43267892203607117,0.26192515730399657,0.30539592065993215
2020-01-11,Crystal Palace,Arsenal,1,1,D,3,4,0,1,27,19,23,66,1,24,27,30,82,1,6,14,20,35,1,21,20,14,60,0,0.3552649347834498,0.27662657948470115,0.368108485731849
2020-01-11,Chelsea,Burnley,3,0,H,8,2,0,0,36,36,25,114,0,21,21,34,64,0,23,25,10,72,3,5,10,25,27,0,0.6981710349984546,0.19251211024624737,0.10931685475529801
2020-01-11,Everton,Brighton,1,0,H,6,2,0,0,24,24,32,91,1,21,22,29,86,2,7,8,5,18,0,4,5,8,14,1,0.42534553301176214,0.26915129305647245,0.30550317393176535
2020-01-11,Leicester,Southampton,1,2,A,5,10,0,0,44,46,19,110,0,25,25,35,87,2,18,20,9,51,0,9,9,20,43,2,0.7408424200976682,0.14448029991113998,0.11467727999119179
2020-01-11,Man United,Norwich,4,0,H,6,3,0,0,28,28,25,116,0,14,21,37,80,0,21,18,7,74,0,9,7,18,39,0,0.5543318656938969,0.2859662482410291,0.159701886065074
2020-01-11,Wolves,Newcastle,1,1,D,4,1,0,0,29,30,27,85,2,25,20,32,68,2,8,10,13,51,0,11,13,10,51,2,0.5973726751198303,0.22230536325402775,0.180321961626142
2020-01-11,Tottenham,Liverpool,0,1,A,4,7,0,0,27,33,29,88,3,58,49,14,124,1,7,12,17,40,0,19,17,12,70,0,0.21049465394436143,0.23087976981580116,0.5586255762398374
2020-01-12,Bournemouth,Watford,0,3,A,1,6,0,0,19,19,31,66,1,19,17,31,63,3,9,11,9,36,0,9,9,11,30,1,0.4864676843766629,0.24167514833835566,0.27185716728498144
2020-01-12,Aston Villa,Man City,1,6,A,1,12,0,0,21,26,34,92,1,41,51,24,136,2,4,5,25,33,0,25,25,5,78,1,0.13585714203344204,0.2040096128853038,0.660133245081254
2020-01-18,Watford,Tottenham,0,0,D,2,5,0,0,22,20,30,67,3,26,31,28,90,3,6,7,19,21,1,21,19,7,52,1,0.30453600084475413,0.27645623866183916,0.41900776049340677
2020-01-18,Arsenal,Sheffield United,1,1,D,4,4,0,0,22,26,30,77,2,28,22,20,66,1,3,3,2,18,0,6,2,3,11,0,0.4373034287093029,0.2640008999011473,0.2986956713895498
2020-01-18,Brighton,Aston Villa,1,1,D,2,3,0,0,20,21,29,84,2,21,26,38,86,1,0,1,2,5,1,3,2,1,8,0,0.4556778359952701,0.2916422342243844,0.2526799297803454
2020-01-18,Man City,Crystal Palace,2,2,D,6,3,0,0,43,55,23,138,2,28,20,23,65,1,25,25,3,63,0,4,3,25,18,0,0.7962805982519924,0.14197400211015462,0.06174539963785305
2020-01-18,Norwich,Bournemouth,1,0,H,5,3,1,1,11,18,40,75,0,16,17,33,63,1,4,3,4,8,0,4,4,3,12,0,0.42168123501814886,0.2744901540292533,0.30382861095259783
2020-01-18,Southampton,Wolves,2,3,A,5,4,0,0,28,26,34,94,2,29,30,27,87,2,7,7,4,31,0,4,4,7,13,0,0.418850012100441,0.25313506253806417,0.3280149253614949
2020-01-18,West Ham,Everton,1,1,D,6,3,0,0,22,25,28,90,1,24,24,32,95,1,11,12,17,37,0,17,17,12,53,1,0.3873204247878654,0.309440481810177,0.3032390934019576
2020-01-18,Newcastle,Chelsea,1,0,H,2,4,0,0,26,20,30,66,2,38,38,24,117,0,10,12,19,41,1,19,19,12,54,1,0.17644973848228074,0.2727863081297836,0.5507639533879357
2020-01-19,Burnley,Leicester,2,1,H,5,8,0,0,21,20,35,61,0,43,46,20,112,0,8,6,10,25,0,14,10,6,38,0,0.13924193848468527,0.1862353069744084,0.6745227545409063
2020-01-19,Liverpool,Man United,2,0,H,5,4,0,0,58,46,13,124,1,30,31,24,120,0,7,8,13,43,1,19,13,8,24,1,0.4935347749934235,0.24672754222221235,0.2597376827843641
2020-01-21,Aston Villa,Watford,2,1,H,5,2,0,0,19,25,39,86,1,23,19,27,66,3,4,6,9,20,1,10,9,6,29,1,0.4612082611670698,0.23575555055566158,0.3030361882772686
2020-01-21,Bournemouth,Brighton,3,1,H,3,8,0,0,16,16,31,59,2,21,22,28,83,1,4,4,5,13,0,4,5,4,14,0,0.3188141279471848,0.3074497735070154,0.37373609854579987
2020-01-21,Crystal Palace,Southampton,0,2,A,0,6,0,0,26,20,24,65,1,25,26,37,95,2,10,10,16,38,0,19,16,10,47,0,0.3964391034689075,0.26827152179158187,0.3352893747395107
2020-01-21,Everton,Newcastle,2,2,D,8,2,0,0,25,25,31,97,1,26,20,30,65,2,25,20,7,55,0,4,7,20,39,3,0.58331396812935,0.23714008855815405,0.179545943312496
2020-01-21,Sheffield United,Man City,0,1,A,1,5,0,0,29,22,19,67,1,41,54,24,139,2,1,0,3,16,0,7,3,0,18,0,0.1681105526780012,0.18189643506303557,0.6499930122589632
2020-01-21,Chelsea,Arsenal,2,2,D,8,2,0,1,35,35,23,113,0,23,26,28,78,2,21,15,9,52,1,6,9,15,30,3,0.6222529920546246,0.20075503084851412,0.17699197709686135
2020-01-22,Leicester,West Ham,4,1,H,8,2,0,0,40,45,21,118,0,22,25,28,93,1,18,14,13,47,1,9,13,14,42,2,0.6292581162956825,0.20337213428063453,0.16736974942368305
2020-01-22,Tottenham,Norwich,2,1,H,3,2,0,0,27,31,27,93,3,14,17,37,75,1,18,17,7,74,1,9,7,17,37,0,0.5862610571636342,0.28080040184863353,0.13293854098773228
2020-01-22,Man United,Burnley,0,2,A,7,2,0,0,30,30,24,121,0,23,21,35,62,0,21,15,4,68,2,6,4,15,21,0,0.6703465877725925,0.2196517311107124,0.11000168111669507
2020-01-23,Wolves,Liverpool,1,2,A,3,6,0,0,31,32,28,89,2,58,46,12,123,1,5,3,13,34,1,20,13,3,65,0,0.1979343119886865,0.21168654161407321,0.5903791463972402
2020-01-29,West Ham,Liverpool,0,2,A,4,5,0,0,19,23,31,85,1,58,45,12,124,1,10,13,23,38,1,19,23,13,64,1,0.14029731802347226,0.21361941908640789,0.64608326289012
2020-02-01,Leicester,Chelsea,2,2,D,4,3,0,0,40,46,21,121,0,35,35,23,116,0,6,6,20,27,1,21,20,6,56,0,0.43867396391700963,0.2417237898944834,0.31960224618850686
2020-02-01,Bournemouth,Aston Villa,2,1,H,6,5,1,0,19,18,29,60,2,22,27,39,89,0,6,4,3,9,0,3,3,4,11,0,0.3975154385729988,0.3058073277498593,0.2966772336771418
2020-02-01,Crystal Palace,Sheffield United,0,1,A,3,3,0,0,23,19,26,60,1,28,20,18,66,1,0,0,1,4,0,3,1,0,3,0,0.3762180613303922,0.2505839302392429,0.3731980084303649
2020-02-01,Liverpool,Southampton,4,0,H,9,4,0,0,58,44,12,122,1,27,27,36,99,1,21,17,6,52,0,6,6,17,27,1,0.733705486578332,0.16457077377633642,0.10172373964533166
2020-02-01,Newcastle,Norwich,0,0,D,5,4,0,0,26,21,31,62,2,14,18,37,74,1,14,16,15,62,2,14,15,16,54,1,0.44889595173476887,0.29567696978599023,0.25542707847924084
2020-02-01,Watford,Everton,2,3,A,2,5,0,1,22,19,28,65,3,23,24,31,99,1,9,12,17,42,0,18,17,12,43,0,0.2901387596981169,0.34620146882078195,0.3636597714811011
2020-02-01,West Ham,Brighton,3,3,D,6,6,0,0,16,21,33,81,1,21,23,27,89,1,1,2,8,10,0,10,8,2,18,0,0.30860071843721915,0.30278797189078893,0.388611309671992
2020-02-01,Man United,Wolves,0,0,D,5,3,0,0,29,29,25,120,0,31,31,27,87,1,20,19,7,87,0,8,7,19,47,1,0.503428705962697,0.25677092533042484,0.23980036870687815
2020-02-02,Burnley,Arsenal,0,0,D,2,2,0,0,26,23,32,62,0,23,26,28,72,3,1,4,19,31,0,25,19,4,68,1,0.3606374437395178,0.20202955908199205,0.4373329971784903
2020-02-02,Tottenham,Man City,2,0,H,3,5,0,1,29,31,26,87,3,41,51,24,138,2,11,15,19,40,1,17,19,15,74,0,0.21347824821463202,0.24574078345725892,0.5407809683281092
2020-02-08,Everton,Crystal Palace,3,1,H,8,2,0,0,26,26,30,99,2,23,19,23,57,1,17,13,8,45,2,8,8,13,37,0,0.5230758142841181,0.27838194130943533,0.1985422444064466
2020-02-08,Brighton,Watford,1,1,D,2,2,0,0,21,25,29,90,1,21,19,29,60,3,7,4,2,8,0,4,2,4,9,1,0.5820621705127249,0.21716960487774267,0.20076822460953245
2020-02-09,Sheffield United,Bournemouth,2,1,H,6,2,0,0,31,21,17,65,0,19,17,29,60,3,1,1,1,3,0,1,1,1,3,0,0.5979308017251141,0.18339444124516963,0.21867475702971617
2020-02-14,Wolves,Leicester,0,0,D,3,3,0,1,32,29,22,86,1,41,48,22,122,0,5,4,5,16,0,5,5,4,14,1,0.2623312732949021,0.22989698200835637,0.5077717446967415
2020-02-15,Southampton,Burnley,1,2,A,2,6,0,0,24,26,40,96,1,26,22,31,63,0,8,6,8,41,0,14,8,6,23,0,0.470632629527425,0.27279456310000366,0.25657280737257127
2020-02-15,Norwich,Liverpool,0,1,A,1,6,0,0,12,15,35,75,1,58,45,11,122,1,2,13,34,49,0,26,34,13,85,0,0.08052885276047607,0.18910841494396838,0.7303627322955555
2020-02-16,Aston Villa,Tottenham,2,3,A,4,10,0,0,21,28,41,89,0,29,29,26,85,3,4,5,22,23,2,25,22,5,79,1,0.32110493933627476,0.21554978834837582,0.46334527231534944
2020-02-16,Arsenal,Newcastle,4,0,H,7,2,0,0,23,24,26,70,3,27,20,28,66,2,27,17,5,44,0,3,5,17,30,1,0.5605977806761078,0.259831242126328,0.17957097719756418
2020-02-17,Chelsea,Man United,0,2,A,1,3,0,0,33,32,23,113,0,27,28,25,120,0,13,11,12,48,1,13,12,11,42,0,0.3338342196587252,0.3109231076428573,0.35524267269841747
2020-02-19,Man City,West Ham,2,0,H,7,0,0,0,41,49,23,135,3,16,24,36,86,0,22,28,9,58,0,7,9,28,25,0,0.7078346870478387,0.21671357314887285,0.07545173980328852
2020-09-12,Fulham,Arsenal,0,3,A,2,6,0,0,11,22,51,79,2,23,25,24,71,2,6,11,24,52,2,21,24,11,86,2,0.25849143079933956,0.27836397761064535,0.463144591590015
2020-09-12,Crystal Palace,Southampton,1,0,H,3,5,0,0,22,19,25,55,1,24,26,39,92,1,10,9,15,34,0,19,15,9,47,0,0.38371700281547605,0.28250300705492687,0.33377999012959697
2020-09-12,Liverpool,Leeds,4,3,H,6,3,0,0,58,44,10,125,1,16,23,42,96,4,14,18,11,61,1,8,11,18,40,0,0.7981765043614121,0.12504980962428916,0.07677368601429868
2020-09-12,West Ham,Newcastle,0,2,A,3,2,0,0,13,22,38,80,0,26,20,32,64,2,10,12,16,32,0,19,16,12,53,1,0.45044578972763594,0.2518484807119974,0.2977057295603668
