Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HST,AST,HR,AR,HomeTeamPointLast20,HomeTeamGoalScoredLast20,HomeTeamGoalConcededLast20,HomeTeamShotTargetLast20,HomeTeamRedLast20,AwayTeamPointLast20,AwayTeamGoalScoredLast20,AwayTeamGoalConcededLast20,AwayTeamShotTargetLast20,AwayTeamRedLast20,HomeTeamPointH2HLast10,HomeTeamGoalScoredH2HLast10,HomeTeamGoalConcededH2HLast10,HomeTeamShotTargetH2HLast10,HomeTeamRedH2HLast10,AwayTeamPointH2HLast10,AwayTeamGoalScoredH2HLast10,AwayTeamGoalConcededH2HLast10,AwayTeamShotTargetH2HLast10,AwayTeamRedH2HLast10
2017-05-21,Leicester,Bournemouth,1,1,D,l Mason,5,4,0,0,26,24,33,80,0,24,31,38,89,2,2,1,2,8,0,5,2,1,5,1
2017-05-21,Liverpool,Middlesbrough,3,0,H,M Atkinson,10,3,0,0,36,34,22,117,0,10,11,31,52,1,19,14,7,77,0,7,7,14,27,3
2017-05-21,Man United,Crystal Palace,2,0,H,A Taylor,2,1,0,0,36,28,12,115,1,26,22,29,66,0,23,16,4,61,0,2,4,16,23,2
2017-05-21,Southampton,Stoke,0,1,A,L Probert,6,3,0,0,22,24,31,85,2,20,21,32,69,1,11,11,11,38,1,11,11,11,30,2
2017-05-21,Swansea,West Brom,2,1,H,M Dean,2,5,0,0,26,23,32,75,0,22,19,28,63,0,16,15,12,49,0,13,12,15,44,0
2017-05-21,Watford,Man City,0,5,A,J Moss,3,9,0,0,19,19,34,75,2,39,39,19,109,1,2,2,7,10,0,11,7,2,30,0
2017-08-11,Arsenal,Leicester,4,3,H,M Dean,10,3,0,0,38,38,25,110,2,27,25,32,83,0,24,21,8,74,2,3,8,21,25,2
2017-08-12,Brighton,Man City,0,2,A,M Oliver,2,4,0,0,0,0,0,0,0,39,41,19,112,1,0,0,0,0,0,0,0,0,0,0
2017-08-12,Chelsea,Burnley,2,3,A,C Pawson,6,5,2,0,47,47,22,104,0,20,22,27,68,2,14,13,4,46,1,2,4,13,14,0
2017-08-12,Crystal Palace,Huddersfield,0,3,A,J Moss,4,6,0,0,25,21,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-12,Everton,Stoke,1,0,H,N Swarbrick,4,1,0,0,35,39,23,109,1,23,21,28,70,1,15,15,10,63,0,12,10,15,41,0
2017-08-12,Southampton,Swansea,0,0,D,M Jones,2,0,0,0,22,23,28,89,1,29,24,29,70,0,20,11,5,48,1,8,5,11,37,1
2017-08-12,Watford,Liverpool,3,3,D,A Taylor,4,5,0,0,18,18,38,75,2,36,33,21,121,0,3,4,14,26,0,15,14,4,57,0
2017-08-12,West Brom,Bournemouth,1,0,H,R Madley,6,2,0,0,22,20,29,67,0,25,32,36,90,2,4,4,5,12,2,7,5,4,20,0
2017-08-13,Man United,West Ham,4,0,H,M Atkinson,6,1,0,0,36,27,11,108,1,23,24,32,76,3,19,16,9,63,2,7,9,16,31,1
2017-08-13,Newcastle,Tottenham,0,2,A,A Marriner,3,6,1,0,20,25,32,94,2,50,53,13,141,0,16,16,20,51,1,13,20,16,77,0
2017-08-19,Bournemouth,Watford,0,2,A,R East,2,7,0,0,22,29,37,86,2,19,20,37,77,2,4,5,5,16,0,4,5,5,13,0
2017-08-19,Burnley,West Brom,0,1,A,M Atkinson,0,1,0,1,20,21,28,67,2,22,19,28,70,0,2,4,12,13,0,8,12,4,20,0
2017-08-19,Leicester,Brighton,2,0,H,L Probert,4,2,0,0,24,27,36,82,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2017-08-19,Liverpool,Crystal Palace,1,0,H,K Friend,13,1,0,0,34,35,24,125,0,25,21,31,63,0,13,19,20,52,1,16,20,19,43,0
2017-08-19,Southampton,West Ham,3,2,H,L Mason,5,8,0,1,23,22,26,90,0,23,24,35,72,3,12,12,14,62,1,15,14,12,33,1
2017-08-19,Stoke,Arsenal,1,0,H,A Marriner,4,6,0,0,23,19,25,69,1,38,40,28,113,2,8,7,18,38,0,20,18,7,64,1
2017-08-19,Swansea,Man United,0,4,A,J Moss,1,8,0,0,30,24,26,65,0,36,29,10,102,1,11,12,18,43,0,17,18,12,64,0
2017-08-20,Huddersfield,Newcastle,1,0,H,C Pawson,3,5,0,0,3,3,0,6,0,20,25,33,95,3,0,0,0,0,0,0,0,0,0,0
2017-08-20,Tottenham,Chelsea,1,2,A,A Taylor,6,2,0,0,50,51,12,141,0,44,45,23,103,2,10,15,21,55,1,16,21,15,52,1
2017-08-21,Man City,Everton,1,1,D,R Madley,6,2,1,1,42,43,18,114,1,37,38,21,106,1,16,12,12,61,0,10,12,12,33,1
2017-08-26,Bournemouth,Man City,1,2,A,M Dean,3,8,0,1,21,26,36,82,1,40,42,18,117,1,0,1,15,6,0,12,15,1,35,1
2017-08-26,Crystal Palace,Swansea,0,2,A,A Marriner,3,3,0,0,25,20,30,61,0,27,22,29,62,0,7,9,12,28,0,13,12,9,37,1
2017-08-26,Huddersfield,Southampton,0,0,D,S Attwell,6,3,0,0,6,4,0,9,0,26,25,25,92,0,0,0,0,0,0,0,0,0,0,0
2017-08-26,Man United,Leicester,2,0,H,M Oliver,7,4,0,0,36,31,10,104,1,26,29,36,82,0,23,23,10,66,1,5,10,23,32,1
2017-08-26,Newcastle,West Ham,3,0,H,N Swarbrick,8,3,0,0,20,25,33,94,3,23,26,36,78,3,17,14,7,58,1,11,7,14,28,0
2017-08-26,Watford,Brighton,0,0,D,G Scott,0,2,1,0,22,22,35,82,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
2017-08-27,Chelsea,Everton,2,0,H,J Moss,7,0,0,0,47,47,22,103,2,35,36,22,102,2,22,24,12,71,0,7,12,24,50,1
2017-08-27,Liverpool,Arsenal,4,0,H,C Pawson,10,0,0,0,36,34,22,123,0,37,37,26,115,2,13,20,20,69,2,13,20,20,57,0
2017-08-27,Tottenham,Burnley,1,1,D,L Mason,5,3,0,0,47,50,14,145,0,20,20,27,64,2,13,13,6,47,0,4,6,13,32,0
2017-08-27,West Brom,Stoke,1,1,D,A Taylor,2,2,0,0,22,17,27,66,1,23,18,25,68,1,15,7,7,51,0,12,7,7,33,3
2017-09-09,Arsenal,Bournemouth,3,0,H,A Taylor,8,1,0,0,34,33,30,109,2,21,26,35,79,1,10,10,4,18,0,1,4,10,16,1
2017-09-09,Brighton,West Brom,3,1,H,C Kavanagh,6,3,0,0,1,0,4,6,0,23,18,24,68,1,0,0,0,0,0,0,0,0,0,0
2017-09-09,Everton,Tottenham,0,3,A,G Scott,1,6,0,0,32,32,24,98,2,45,47,15,139,0,8,9,12,42,0,17,12,9,54,0
2017-09-09,Leicester,Chelsea,1,2,A,L Mason,2,6,0,0,26,29,35,84,0,47,46,22,107,2,4,7,24,33,2,25,24,7,60,1
2017-09-09,Man City,Liverpool,5,0,H,J Moss,7,3,0,1,43,44,15,120,2,38,37,21,129,0,9,14,20,36,0,18,20,14,58,1
2017-09-09,Southampton,Watford,0,2,A,L Probert,1,3,0,0,27,25,24,90,0,22,22,35,77,3,8,7,4,29,0,2,4,7,6,1
2017-09-09,Stoke,Man United,2,2,D,N Swarbrick,5,8,0,0,21,16,25,64,1,38,32,9,108,1,9,12,18,37,0,18,18,12,53,0
2017-09-10,Burnley,Crystal Palace,1,0,H,M Oliver,2,5,0,0,18,20,28,64,2,25,20,29,63,0,7,7,5,17,0,4,5,7,17,0
2017-09-10,Swansea,Newcastle,0,1,A,M Jones,4,8,0,0,30,24,25,62,0,22,25,30,96,3,20,15,11,54,0,8,11,15,51,1
2017-09-11,West Ham,Huddersfield,2,0,H,K Friend,3,2,0,0,20,23,39,78,3,7,4,0,15,0,0,0,0,0,0,0,0,0,0,0
2017-09-15,Bournemouth,Brighton,2,1,H,C Pawson,3,2,0,0,20,24,36,75,1,4,3,5,12,0,0,0,0,0,0,0,0,0,0,0
2017-09-16,Crystal Palace,Southampton,0,1,A,R Madley,3,4,0,0,25,20,29,66,0,24,22,26,84,0,8,11,18,38,1,20,18,11,46,1
2017-09-16,Huddersfield,Leicester,1,1,D,J Moss,3,1,0,0,7,4,2,17,0,26,30,34,84,0,0,0,0,0,0,0,0,0,0,0
2017-09-16,Liverpool,Burnley,1,1,D,R East,9,4,0,0,38,35,23,127,1,21,20,26,59,2,15,13,3,45,0,3,3,13,13,0
2017-09-16,Newcastle,Stoke,2,1,H,S Attwell,3,4,0,0,22,24,29,94,3,21,17,26,68,1,14,15,9,47,0,14,9,15,31,2
2017-09-16,Tottenham,Swansea,0,0,D,M Dean,8,0,0,0,47,48,13,143,0,27,21,24,63,0,28,24,9,92,0,1,9,24,26,0
2017-09-16,Watford,Man City,0,6,A,A Taylor,1,10,0,0,24,22,33,77,3,45,47,13,120,2,2,2,12,13,0,14,12,2,39,0
2017-09-16,West Brom,West Ham,0,0,D,P Tierney,1,1,0,0,20,17,27,66,1,20,22,38,76,3,11,14,17,59,1,14,17,14,47,0
2017-09-17,Chelsea,Arsenal,0,0,D,M Oliver,4,2,1,0,47,46,23,108,2,34,34,29,109,1,23,18,6,55,0,5,6,18,34,4
2017-09-17,Man United,Everton,4,0,H,A Marriner,7,3,0,0,38,33,10,108,1,29,31,27,91,2,14,10,10,43,0,14,10,10,51,1
2017-09-23,Burnley,Huddersfield,0,0,D,C Kavanagh,3,2,0,0,19,20,27,60,2,8,5,3,20,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,Everton,Bournemouth,2,1,H,M Atkinson,4,4,0,0,28,30,30,89,2,23,26,35,76,1,7,11,8,23,0,4,8,11,21,0
2017-09-23,Leicester,Liverpool,2,3,A,A Taylor,7,6,0,0,27,31,34,80,0,38,35,23,133,1,8,11,18,41,1,20,18,11,63,0
2017-09-23,Man City,Crystal Palace,5,0,H,N Swarbrick,9,0,0,0,45,49,13,126,2,22,18,30,65,0,27,24,5,63,0,3,5,24,22,0
2017-09-23,Southampton,Man United,0,1,A,C Pawson,4,4,0,0,27,22,24,86,0,40,37,10,109,1,9,10,14,53,0,18,14,10,35,0
2017-09-23,Stoke,Chelsea,0,4,A,M Dean,2,4,0,0,20,17,27,65,1,47,45,22,110,3,7,9,21,30,1,22,21,9,73,0
2017-09-23,Swansea,Watford,1,2,A,L Mason,3,4,0,0,25,19,23,58,0,21,20,38,72,3,4,1,2,14,0,7,2,1,17,1
2017-09-23,West Ham,Tottenham,2,3,A,M Oliver,4,5,0,1,21,22,34,76,3,47,48,13,148,0,13,15,16,49,2,16,16,15,73,2
2017-09-24,Brighton,Newcastle,1,0,H,A Marriner,3,5,0,0,4,4,7,14,0,25,25,28,95,3,0,0,0,0,0,0,0,0,0,0
2017-09-25,Arsenal,West Brom,2,0,H,R Madley,6,3,0,0,35,33,27,106,1,20,16,26,62,1,22,16,8,63,1,7,8,16,29,0
2017-09-30,Bournemouth,Leicester,0,0,D,G Scott,4,1,0,0,23,24,31,72,1,27,33,34,86,0,6,3,2,9,1,3,2,3,13,0
2017-09-30,Chelsea,Man City,0,1,A,M Atkinson,2,6,0,0,47,46,21,108,3,45,52,12,130,2,15,10,13,31,1,12,13,10,64,3
2017-09-30,Huddersfield,Tottenham,0,4,A,N Swarbrick,1,7,0,0,9,5,3,22,0,47,50,15,148,1,0,0,0,0,0,0,0,0,0,0
2017-09-30,Man United,Crystal Palace,4,0,H,M Dean,7,1,0,0,40,35,10,104,1,22,18,31,56,0,26,18,4,63,0,2,4,18,24,2
2017-09-30,Stoke,Southampton,2,1,H,M Jones,6,3,0,0,20,17,30,65,1,27,21,22,83,0,14,12,11,33,2,11,11,12,44,1
2017-09-30,West Brom,Watford,2,2,D,M Oliver,4,3,0,0,17,15,28,61,1,21,20,38,69,3,4,3,4,9,0,7,4,3,16,2
2017-09-30,West Ham,Swansea,1,0,H,R East,4,1,0,0,18,21,36,76,3,25,19,23,59,0,18,13,10,57,1,9,10,13,40,1
2017-10-01,Arsenal,Brighton,2,0,H,K Friend,12,1,0,0,38,34,24,107,1,7,5,7,17,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,Everton,Burnley,0,1,A,J Moss,4,2,0,0,28,26,28,83,2,20,19,25,56,1,12,10,5,56,0,6,5,10,26,2
2017-10-01,Newcastle,Liverpool,1,1,D,C Pawson,5,2,0,0,25,25,26,97,2,41,38,23,134,1,12,12,18,29,6,15,18,12,61,1
2017-10-14,Burnley,West Ham,1,1,D,S Attwell,5,6,0,1,22,19,24,54,1,20,20,34,76,3,3,7,13,22,2,15,13,7,40,0
2017-10-14,Crystal Palace,Chelsea,2,1,H,A Marriner,5,5,0,0,22,18,34,56,0,46,45,21,108,3,9,8,17,36,1,21,17,8,74,1
2017-10-14,Liverpool,Man United,0,0,D,M Atkinson,5,1,0,0,39,37,24,127,1,40,37,10,100,1,8,9,14,50,2,20,14,9,37,1
2017-10-14,Man City,Stoke,7,2,H,C Pawson,11,1,0,0,45,51,12,131,2,20,18,31,67,1,18,17,6,57,0,9,6,17,29,0
2017-10-14,Swansea,Huddersfield,2,0,H,P Tierney,3,2,0,0,22,17,24,56,0,9,5,7,23,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,Tottenham,Bournemouth,1,0,H,R Madley,6,1,0,0,50,54,13,153,1,24,24,29,75,1,10,12,1,35,0,1,1,12,5,0
2017-10-14,Watford,Arsenal,2,1,H,N Swarbrick,2,6,0,0,22,22,38,69,3,38,34,24,112,1,3,4,16,21,0,15,16,4,45,0
2017-10-15,Brighton,Everton,1,1,D,M Oliver,3,6,0,0,7,5,9,18,0,27,26,29,84,2,0,0,0,0,0,0,0,0,0,0
2017-10-15,Southampton,Newcastle,2,2,D,K Friend,2,5,0,0,24,18,24,78,0,23,25,27,95,2,17,22,13,64,0,11,13,22,49,0
2017-10-16,Leicester,West Brom,1,1,D,M Dean,3,1,0,0,28,33,32,86,0,17,15,28,62,1,10,10,9,22,0,7,9,10,26,0
2017-10-20,West Ham,Brighton,0,3,A,M Atkinson,2,5,0,0,20,20,34,80,3,8,6,10,21,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,Chelsea,Watford,4,2,H,J Moss,8,5,0,0,43,43,22,108,3,24,23,38,70,3,14,13,6,35,0,2,6,13,18,1
2017-10-21,Huddersfield,Man United,2,1,H,L Mason,3,3,0,0,9,5,9,25,0,40,36,9,94,1,0,0,0,0,0,0,0,0,0,0
2017-10-21,Man City,Burnley,3,0,H,R East,10,0,0,0,45,56,14,135,2,22,19,24,56,0,11,15,9,41,1,5,9,15,26,0
2017-10-21,Newcastle,Crystal Palace,1,0,H,S Attwell,3,0,0,0,24,26,24,96,2,22,19,35,58,0,15,12,9,43,0,6,9,12,34,0
2017-10-21,Southampton,West Brom,1,0,H,G Scott,6,2,0,0,22,16,23,69,0,15,14,28,59,1,14,7,8,33,3,14,8,7,33,1
2017-10-21,Stoke,Bournemouth,1,2,A,L Probert,2,3,0,0,20,20,34,65,1,24,23,28,72,1,7,7,5,20,0,4,5,7,12,0
2017-10-21,Swansea,Leicester,1,2,A,M Oliver,4,6,0,0,25,18,21,57,0,26,31,32,82,0,6,5,11,19,0,12,11,5,31,0
2017-10-22,Everton,Arsenal,2,5,A,C Pawson,3,14,1,0,25,25,30,82,2,38,34,23,115,1,10,11,14,49,2,16,14,11,52,1
2017-10-22,Tottenham,Liverpool,4,1,H,A Marriner,6,7,0,0,50,51,13,150,1,40,36,21,125,1,6,8,23,41,1,21,23,8,65,0
2017-10-28,Arsenal,Swansea,2,1,H,L Mason,5,2,0,0,41,38,22,127,1,22,16,21,51,0,16,18,12,61,1,13,12,18,39,0
2017-10-28,Bournemouth,Chelsea,0,1,A,C Pawson,1,5,0,0,26,24,28,74,0,43,45,23,112,3,3,3,10,13,0,9,10,3,19,0
2017-10-28,Crystal Palace,West Ham,2,2,D,R Madley,9,2,0,0,19,17,36,54,0,20,19,35,80,3,10,9,13,27,2,13,13,9,36,2
2017-10-28,Liverpool,Huddersfield,3,0,H,K Friend,8,0,0,0,37,34,24,125,1,12,7,10,28,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,Man United,Tottenham,1,0,H,J Moss,3,4,0,0,37,34,10,91,1,50,52,12,149,1,12,12,13,38,0,15,13,12,60,0
2017-10-28,Watford,Stoke,0,1,A,M Oliver,0,2,0,0,24,22,38,71,3,17,19,36,59,1,3,3,5,11,1,9,5,3,13,0
2017-10-28,West Brom,Man City,2,3,A,M Jones,4,5,0,0,15,14,27,60,1,47,59,14,144,2,0,7,27,36,1,30,27,7,83,1
2017-10-29,Brighton,Southampton,1,1,D,N Swarbrick,2,1,0,0,11,9,10,26,0,25,16,21,72,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,Leicester,Everton,2,0,H,A Marriner,3,2,0,0,26,30,32,83,0,25,25,32,81,3,11,17,19,43,0,14,19,17,48,1
2017-10-30,Burnley,Newcastle,1,0,H,M Dean,5,5,0,0,22,17,24,52,0,27,27,23,96,2,2,4,4,6,0,2,4,4,8,0
2017-11-04,Huddersfield,West Brom,1,0,H,R East,3,3,1,0,12,7,13,28,0,15,16,27,62,1,0,0,0,0,0,0,0,0,0,0
2017-11-04,Newcastle,Bournemouth,0,1,A,P Tierney,4,6,0,0,27,26,21,98,2,23,21,27,66,0,3,2,3,4,0,3,3,2,10,0
2017-11-04,Southampton,Burnley,0,1,A,L Probert,3,1,0,0,25,17,22,69,0,25,17,22,56,0,6,5,3,26,0,6,3,5,9,0
2017-11-04,Stoke,Leicester,2,2,D,R Madley,7,4,0,0,19,20,36,59,1,26,29,30,81,0,5,5,10,22,0,11,10,5,32,1
2017-11-04,Swansea,Brighton,0,1,A,M Dean,2,2,0,0,22,16,21,50,0,12,10,11,28,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,West Ham,Liverpool,1,4,A,N Swarbrick,1,7,0,0,21,19,34,75,3,37,35,23,130,1,11,14,18,42,2,17,18,14,66,1
2017-11-05,Chelsea,Man United,1,0,H,A Taylor,8,2,0,0,43,44,22,110,3,39,35,10,91,1,16,13,8,47,3,10,8,13,44,2
2017-11-05,Everton,Watford,3,2,H,G Scott,5,3,0,0,22,22,34,78,3,24,22,38,69,3,11,11,7,29,0,5,7,11,29,0
2017-11-05,Man City,Arsenal,3,1,H,M Oliver,5,3,0,0,49,61,15,146,2,43,38,21,129,1,14,19,16,61,1,11,16,19,37,1
2017-11-05,Tottenham,Crystal Palace,1,0,H,K Friend,2,3,0,0,47,50,12,147,1,17,18,38,63,0,20,11,7,60,0,8,7,11,40,0
2017-11-18,Arsenal,Tottenham,2,0,H,M Dean,5,4,0,0,40,36,24,124,1,47,49,12,142,1,13,14,13,47,1,13,13,14,56,1
2017-11-18,Bournemouth,Huddersfield,4,0,H,L Probert,5,3,1,0,23,20,27,66,0,15,8,13,31,1,0,0,0,0,0,0,0,0,0,0
2017-11-18,Burnley,Swansea,2,0,H,M Atkinson,7,1,0,0,27,18,22,54,0,22,16,20,51,0,0,2,6,14,0,12,6,2,26,0
2017-11-18,Crystal Palace,Everton,2,2,D,A Taylor,7,5,0,0,14,16,38,63,0,22,21,36,75,3,10,9,15,39,0,16,15,9,50,2
2017-11-18,Leicester,Man City,0,2,A,G Scott,0,4,0,0,24,29,32,75,0,51,62,14,146,2,14,14,11,43,0,14,11,14,46,0
2017-11-18,Liverpool,Southampton,3,0,H,M Jones,8,0,0,0,39,38,23,133,1,22,14,22,63,0,15,12,9,57,0,12,9,12,44,1
2017-11-18,Man United,Newcastle,4,1,H,C Pawson,7,5,0,0,38,34,10,90,1,27,26,21,100,2,18,19,12,67,0,9,12,19,45,1
2017-11-18,West Brom,Chelsea,0,4,A,J Moss,2,7,0,0,12,13,27,57,1,46,44,20,107,3,9,12,14,35,1,18,14,12,67,2
2017-11-19,Watford,West Ham,2,0,H,A Marriner,7,6,0,0,21,23,41,62,3,21,18,35,69,3,11,10,7,27,1,5,7,10,30,2
2017-11-20,Brighton,Stoke,2,2,D,L Mason,3,6,0,0,15,11,11,30,0,20,21,36,65,0,0,0,0,0,0,0,0,0,0,0
2017-11-24,West Ham,Leicester,1,1,D,M Atkinson,4,2,0,0,21,17,35,71,3,21,27,34,67,0,8,11,14,54,2,20,14,11,43,2
2017-11-25,Crystal Palace,Stoke,2,1,H,M Dean,5,3,0,0,15,17,37,67,0,21,23,36,69,0,16,13,8,33,0,7,8,13,30,0
2017-11-25,Liverpool,Chelsea,1,1,D,M Oliver,4,3,0,0,39,38,22,135,1,46,46,19,110,3,11,13,14,61,0,14,14,13,41,0
2017-11-25,Man United,Brighton,1,0,H,N Swarbrick,4,2,0,0,38,35,11,88,1,16,13,13,33,0,0,0,0,0,0,0,0,0,0,0
2017-11-25,Newcastle,Watford,0,3,A,C Kavanagh,2,4,0,0,26,26,24,97,2,21,23,41,67,2,4,5,6,14,0,7,6,5,19,0
2017-11-25,Swansea,Bournemouth,0,0,D,S Attwell,1,5,0,0,21,16,22,49,0,25,24,27,68,1,1,4,10,14,0,10,10,4,20,0
2017-11-25,Tottenham,West Brom,1,1,D,M Jones,5,2,0,0,44,46,13,138,1,11,13,31,58,1,15,16,9,63,0,9,9,16,36,1
2017-11-26,Burnley,Arsenal,0,1,A,L Mason,2,2,0,0,30,20,20,59,0,43,38,21,126,1,1,3,11,22,0,16,11,3,49,1
2017-11-26,Huddersfield,Man City,1,2,A,C Pawson,0,5,1,0,15,8,17,34,1,54,63,12,143,2,0,0,0,0,0,0,0,0,0,0
2017-11-26,Southampton,Everton,4,1,H,K Friend,5,2,0,0,19,13,25,60,0,23,22,35,76,3,11,9,13,42,0,17,13,9,40,0
2017-11-28,Brighton,Crystal Palace,0,0,D,A Marriner,4,4,0,0,16,13,14,35,0,15,16,38,66,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,Leicester,Tottenham,2,1,H,A Taylor,4,6,0,0,22,26,31,65,0,42,43,14,137,1,9,16,23,55,1,18,23,16,58,0
2017-11-28,Watford,Man United,2,4,A,J Moss,3,7,0,0,24,26,37,69,2,38,34,11,89,1,3,5,12,24,0,15,12,5,42,0
2017-11-28,West Brom,Newcastle,2,2,D,L Probert,4,4,0,0,12,14,30,58,1,26,24,24,94,2,11,10,14,37,0,17,14,10,56,1
2017-11-29,Arsenal,Huddersfield,5,0,H,G Scott,7,2,0,0,43,37,20,124,1,15,9,19,34,2,0,0,0,0,0,0,0,0,0,0
2017-11-29,Bournemouth,Burnley,1,2,A,R East,2,4,0,0,25,22,25,71,1,27,19,21,58,0,3,4,4,10,0,3,4,4,10,0
2017-11-29,Chelsea,Swansea,1,0,H,N Swarbrick,10,0,0,0,44,44,19,108,3,22,15,19,49,0,21,21,9,68,1,6,9,21,42,1
2017-11-29,Everton,West Ham,4,0,H,M Oliver,5,3,0,0,22,22,38,74,2,22,18,33,73,3,23,17,9,55,2,5,9,17,31,2
2017-11-29,Man City,Southampton,2,1,H,P Tierney,12,2,0,0,54,62,12,141,2,22,17,23,64,0,20,23,13,64,1,8,13,23,44,0
2017-11-29,Stoke,Liverpool,0,3,A,M Atkinson,1,7,0,0,21,24,37,70,0,39,37,21,131,1,7,15,20,40,0,22,20,15,57,0
2017-12-02,Arsenal,Man United,1,3,A,A Marriner,15,4,0,1,43,41,20,126,1,38,36,13,90,1,10,12,11,50,1,16,11,12,41,0
2017-12-02,Brighton,Liverpool,1,5,A,G Scott,2,6,0,0,17,13,14,39,0,39,38,20,134,1,0,0,0,0,0,0,0,0,0,0
2017-12-02,Chelsea,Newcastle,3,1,H,K Friend,9,2,0,0,47,45,17,118,3,27,25,23,95,2,16,20,12,63,1,13,12,20,64,1
2017-12-02,Everton,Huddersfield,2,0,H,C Kavanagh,4,3,0,0,22,22,36,72,2,15,9,24,36,2,0,0,0,0,0,0,0,0,0,0
2017-12-02,Leicester,Burnley,1,0,H,P Tierney,3,4,0,0,24,26,30,67,0,29,21,22,60,0,7,6,3,21,0,4,3,6,13,0
2017-12-02,Stoke,Swansea,2,1,H,C Pawson,3,3,0,0,21,23,38,67,0,22,15,19,48,0,15,15,15,34,1,12,15,15,41,0
2017-12-02,Watford,Tottenham,1,1,D,M Atkinson,2,2,0,1,21,27,41,65,2,39,40,16,129,1,1,3,14,9,1,16,14,3,43,0
2017-12-02,West Brom,Crystal Palace,0,0,D,M Oliver,6,2,0,0,13,16,31,56,1,15,14,36,66,0,14,13,16,42,0,14,16,13,46,1
2017-12-03,Bournemouth,Southampton,1,1,D,J Moss,5,4,0,0,25,22,24,72,1,22,16,21,62,0,4,3,5,14,0,7,5,3,15,1
2017-12-03,Man City,West Ham,2,1,H,M Dean,8,4,0,0,54,61,13,148,2,19,17,37,70,3,20,20,9,62,0,8,9,20,25,0
2017-12-09,Burnley,Watford,1,0,H,L Probert,5,2,0,1,29,20,20,58,0,22,28,40,65,2,3,3,2,11,1,3,2,3,10,0
2017-12-09,Crystal Palace,Bournemouth,2,2,D,K Friend,8,5,0,0,13,12,35,65,0,26,23,21,76,1,5,4,3,12,0,5,3,4,13,0
2017-12-09,Huddersfield,Brighton,2,0,H,S Attwell,6,2,0,0,15,9,26,39,2,17,14,19,41,0,0,0,0,0,0,0,0,0,0,0
2017-12-09,Newcastle,Leicester,2,3,A,N Swarbrick,4,5,0,0,24,23,26,90,2,27,27,29,67,0,15,8,10,43,2,12,10,8,38,0
2017-12-09,Swansea,West Brom,1,0,H,M Dean,3,1,0,0,22,16,20,47,0,14,16,30,60,1,16,15,12,43,0,13,12,15,38,0
2017-12-09,Tottenham,Stoke,5,1,H,R East,11,3,0,0,37,40,17,127,2,21,22,38,66,0,20,21,8,77,2,8,8,21,36,2
2017-12-09,West Ham,Chelsea,1,0,H,A Taylor,2,2,0,0,18,16,37,71,2,47,44,16,120,3,8,9,16,45,0,20,16,9,71,1
2017-12-10,Liverpool,Everton,1,1,D,C Pawson,3,2,0,0,39,42,21,138,1,22,21,35,69,2,18,19,8,68,0,6,8,19,43,1
2017-12-10,Man United,Man City,1,2,A,M Oliver,5,7,0,0,40,39,14,93,1,56,63,14,150,2,11,11,16,34,2,17,16,11,49,0
2017-12-10,Southampton,Arsenal,1,1,D,R Madley,3,6,0,0,22,17,22,64,0,43,42,21,137,1,9,11,16,42,0,18,16,11,59,1
2017-12-12,Burnley,Stoke,1,0,H,M Jones,2,7,0,0,32,21,18,63,0,21,23,41,66,0,8,4,6,23,0,8,6,4,21,0
2017-12-12,Crystal Palace,Watford,2,1,H,L Mason,4,2,0,1,14,14,36,72,0,22,28,40,65,3,7,4,3,14,0,4,3,4,10,0
2017-12-12,Huddersfield,Chelsea,1,3,A,A Marriner,2,5,0,0,18,11,26,45,2,44,41,17,117,3,0,0,0,0,0,0,0,0,0,0
2017-12-13,Liverpool,West Brom,0,0,D,P Tierney,5,1,0,0,40,42,20,140,1,14,16,30,57,1,16,13,12,63,1,10,12,13,34,0
2017-12-13,Man United,Bournemouth,1,0,H,G Scott,2,7,0,0,39,39,15,92,1,24,21,23,71,1,7,8,5,24,0,4,5,8,9,1
2017-12-13,Newcastle,Everton,0,1,A,M Atkinson,4,4,1,0,23,24,28,91,2,22,22,36,71,2,7,11,23,52,2,22,23,11,71,0
2017-12-13,Southampton,Leicester,1,4,A,C Kavanagh,4,11,0,0,22,18,23,67,0,27,29,31,71,0,14,15,9,63,0,11,9,15,40,0
2017-12-13,Swansea,Man City,0,4,A,A Taylor,3,10,0,0,22,15,20,44,0,58,63,13,153,2,2,9,21,41,0,26,21,9,64,0
2017-12-13,Tottenham,Brighton,2,0,H,R Madley,8,4,0,0,37,43,18,127,2,17,14,21,43,0,0,0,0,0,0,0,0,0,0,0
2017-12-13,West Ham,Arsenal,0,0,D,J Moss,0,3,0,0,20,17,37,70,2,41,41,22,139,1,4,11,30,36,0,25,30,11,93,0
